"COW","ANNUAL.QUARTERLY.DATA","COUNTRY.NUMBER","YEAR","TYPE.OF.DATA","PROTEST.DEMONSTRATIONS","REGIME.SUPPRTD.DMNSTRTN","RIOT","ARMED.ATTACK","ASSASSINATION.SUCCESS.","POLITICAL.STRIKES","EXECUTIVE.RENEWAL","EXECUTIVE.ADJUSTMENTS","UNSUC.REG.EXEC.TRANSFER","REG.EXECUTIVE.TRANSFER","UNSUC.IRREG.EXEC.TRANS","IRREG.EXEC.TRANSFER","ELECTION","IMPOSITION.OF.POL.SANCT","POLITICAL.EXECUTION","RELAXATION.OF.SANCTION","DEATHS.FROM.DOM.VIOLENCE","ICPSR.STUDY.NUMBER.7761","ICPSR.EDITION.NUMBER.2","ICPSR.PART.NUMBER.3"
290,100,290,1982,0,51,0,21,0,0,5,0,1,0,0,0,0,0,42,0,27,0,7761,2,3
305,100,305,1955,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,2,0,7761,2,3
305,100,305,1956,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,7761,2,3
305,100,305,1957,0,1,0,0,0,0,0,0,0,0,1,0,0,1,5,0,1,0,7761,2,3
305,100,305,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
305,100,305,1959,0,0,1,15,0,0,0,3,1,0,0,0,0,1,5,0,0,0,7761,2,3
305,100,305,1960,0,0,2,1,0,0,1,1,1,0,0,0,0,0,2,0,0,0,7761,2,3
305,100,305,1961,0,0,0,0,5,0,1,0,1,0,1,0,0,0,4,0,0,0,7761,2,3
305,100,305,1962,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,7761,2,3
305,100,305,1963,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,7761,2,3
305,100,305,1964,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,7761,2,3
305,100,305,1965,0,1,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,7761,2,3
305,100,305,1966,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,3,0,7761,2,3
305,100,305,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
305,100,305,1968,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,3,0,7761,2,3
305,100,305,1969,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,7761,2,3
305,100,305,1970,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7761,2,3
305,100,305,1971,0,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,7761,2,3
305,100,305,1972,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
305,100,305,1973,0,2,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,7761,2,3
305,100,305,1974,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,7761,2,3
305,100,305,1975,0,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,7761,2,3
305,100,305,1976,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
305,100,305,1977,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
305,100,305,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7761,2,3
305,100,305,1979,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,7761,2,3
305,100,305,1980,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,7761,2,3
305,100,305,1981,0,1,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,2,7761,2,3
305,100,305,1982,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
310,100,310,1948,0,1,2,1,0,0,0,0,4,0,2,0,0,0,52,3,2,0,7761,2,3
310,100,310,1949,0,0,0,0,0,0,0,1,6,0,0,0,0,1,41,11,4,0,7761,2,3
310,100,310,1950,0,0,0,1,0,0,0,0,6,0,1,0,0,0,32,9,3,0,7761,2,3
310,100,310,1951,0,0,0,0,1,0,1,2,5,0,0,0,0,0,31,0,2,0,7761,2,3
310,100,310,1952,0,0,0,0,0,0,0,0,4,0,1,0,0,0,13,0,0,0,7761,2,3
310,100,310,1953,0,0,0,1,0,0,0,0,8,0,2,0,0,1,34,4,10,0,7761,2,3
310,100,310,1954,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,6,0,7761,2,3
310,100,310,1955,0,0,0,0,0,0,0,0,1,0,1,0,0,0,28,2,7,0,7761,2,3
310,100,310,1956,0,19,4,25,89,0,21,0,5,0,4,1,0,0,77,2506,36,21259,7761,2,3
310,100,310,1957,0,3,6,2,14,0,2,0,3,0,0,0,0,0,1732,75,9,20007,7761,2,3
310,100,310,1958,0,1,1,1,0,0,0,1,2,0,1,0,0,2,123,13,7,0,7761,2,3
310,100,310,1959,0,0,0,0,1,0,0,1,1,0,0,0,0,0,13,169,4,2,7761,2,3
310,100,310,1960,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,150,3,0,7761,2,3
310,100,310,1961,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,0,2,0,7761,2,3
310,100,310,1962,0,0,1,0,0,0,0,1,3,0,1,1,0,0,16,1,4,0,7761,2,3
310,100,310,1963,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,6,0,7761,2,3
310,100,310,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,7761,2,3
310,100,310,1965,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10,0,3,0,7761,2,3
310,100,310,1966,0,0,0,0,1,0,0,0,2,0,0,0,0,0,11,0,5,0,7761,2,3
310,100,310,1967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,7761,2,3
310,100,310,1968,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
310,100,310,1969,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,7761,2,3
310,100,310,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7761,2,3
310,100,310,1971,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,7761,2,3
310,100,310,1972,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
310,100,310,1973,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7761,2,3
310,100,310,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,7761,2,3
310,100,310,1975,0,0,2,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,7761,2,3
310,100,310,1976,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
310,100,310,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
310,100,310,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
310,100,310,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7761,2,3
310,100,310,1980,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
310,100,310,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7761,2,3
310,100,310,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
315,100,315,1948,0,13,5,5,0,0,1,2,6,0,1,0,1,1,132,3,9,6,7761,2,3
315,100,315,1949,0,0,1,7,2,0,0,0,1,0,0,0,0,0,224,15,14,0,7761,2,3
315,100,315,1950,0,0,0,6,0,0,5,0,5,0,0,0,0,0,144,16,6,1,7761,2,3
315,100,315,1951,0,5,0,2,0,3,0,0,4,0,1,0,0,0,48,7,2,60,7761,2,3
315,100,315,1952,0,0,0,0,2,0,0,0,6,0,0,0,0,0,43,16,0,2,7761,2,3
315,100,315,1953,0,6,0,16,0,0,10,0,4,0,1,0,0,0,22,0,5,0,7761,2,3
315,100,315,1954,0,2,0,0,0,0,0,0,2,0,0,0,0,1,25,0,7,0,7761,2,3
315,100,315,1955,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,7,0,7761,2,3
315,100,315,1956,0,7,5,2,0,0,1,0,2,0,0,0,0,0,30,0,15,4,7761,2,3
315,100,315,1957,0,6,0,1,0,0,0,0,1,0,1,0,0,0,47,0,2,0,7761,2,3
315,100,315,1958,0,1,0,0,0,0,0,0,2,0,0,0,0,0,25,0,0,0,7761,2,3
315,100,315,1959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,7,0,7761,2,3
315,100,315,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,0,7761,2,3
315,100,315,1961,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,7761,2,3
315,100,315,1962,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8,0,2,0,7761,2,3
315,100,315,1963,0,1,0,6,0,0,1,1,2,0,1,0,0,0,9,0,6,0,7761,2,3
315,100,315,1964,0,0,1,2,0,0,0,2,0,0,0,0,0,1,7,0,2,0,7761,2,3
315,100,315,1965,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,7761,2,3
315,100,315,1966,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,7761,2,3
315,100,315,1967,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,0,2,1,7761,2,3
315,100,315,1968,0,113,18,7,26,0,20,0,25,0,3,0,0,0,38,0,26,12,7761,2,3
315,100,315,1969,0,106,2,10,1,0,0,0,13,0,4,0,0,0,75,0,6,13,7761,2,3
315,100,315,1970,0,6,4,1,0,0,0,0,4,0,1,0,0,0,28,0,1,0,7761,2,3
315,100,315,1971,0,0,1,0,0,0,0,2,1,0,1,0,0,1,12,0,1,0,7761,2,3
315,100,315,1972,0,4,3,1,0,0,0,0,1,0,0,0,0,0,17,0,2,2,7761,2,3
315,100,315,1973,0,0,5,0,0,0,0,1,2,0,0,0,0,0,2,0,2,0,7761,2,3
315,100,315,1974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,7761,2,3
315,100,315,1975,0,4,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7761,2,3
315,100,315,1976,0,1,1,0,0,0,1,2,1,0,0,0,0,1,3,0,1,0,7761,2,3
315,100,315,1977,0,4,4,1,0,0,0,0,1,0,0,0,0,0,30,0,3,0,7761,2,3
315,100,315,1978,0,4,1,1,0,0,0,0,0,0,0,0,0,0,10,0,1,0,7761,2,3
315,100,315,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,7761,2,3
315,100,315,1980,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,7761,2,3
315,100,315,1981,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7761,2,3
315,100,315,1982,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,7761,2,3
325,100,325,1948,0,11,5,60,35,0,17,5,1,0,1,0,0,1,15,0,2,13,7761,2,3
325,100,325,1949,0,20,1,33,19,1,20,4,3,0,0,0,0,0,31,0,1,17,7761,2,3
325,100,325,1950,0,21,0,38,18,0,20,3,0,0,0,0,0,0,43,0,0,14,7761,2,3
325,100,325,1951,0,10,1,11,16,0,5,7,3,0,1,0,0,1,38,0,2,19,7761,2,3
325,100,325,1952,0,9,6,14,6,0,4,1,1,0,0,0,0,0,44,0,4,2,7761,2,3
325,100,325,1953,0,3,5,33,3,0,5,7,1,3,1,0,0,1,27,0,2,6,7761,2,3
325,100,325,1954,0,0,3,11,0,0,16,6,1,1,1,0,0,0,22,0,2,0,7761,2,3
325,100,325,1955,0,1,0,4,7,0,0,3,1,3,2,0,0,0,8,0,0,5,7761,2,3
325,100,325,1956,0,1,1,11,1,0,0,4,2,0,0,0,0,0,5,0,0,3,7761,2,3
325,100,325,1957,0,0,0,2,5,0,0,6,1,2,1,0,0,0,5,0,1,3,7761,2,3
325,100,325,1958,0,4,0,6,4,0,0,4,0,0,1,0,0,1,9,0,0,0,7761,2,3
325,100,325,1959,0,0,11,15,7,0,1,4,1,0,1,0,0,0,5,0,0,0,7761,2,3
325,100,325,1960,0,0,2,25,5,0,10,4,3,5,2,0,0,0,7,0,0,11,7761,2,3
325,100,325,1961,0,2,8,10,57,0,0,1,0,0,0,0,0,0,9,0,2,3,7761,2,3
325,100,325,1962,0,0,0,20,17,0,6,5,2,0,2,0,0,0,7,0,0,9,7761,2,3
325,100,325,1963,0,1,0,3,23,0,6,4,0,2,2,0,0,1,3,0,1,0,7761,2,3
325,100,325,1964,0,5,0,3,7,0,2,3,0,20,1,0,0,0,4,0,1,0,7761,2,3
325,100,325,1965,0,4,0,2,2,0,0,2,2,0,0,0,0,0,6,0,0,0,7761,2,3
325,100,325,1966,0,3,0,8,6,0,0,8,1,1,0,0,0,1,7,0,4,4,7761,2,3
325,100,325,1967,0,14,0,1,11,0,0,8,0,0,0,0,0,0,12,0,1,0,7761,2,3
325,100,325,1968,0,16,0,8,3,0,6,0,0,0,2,0,0,1,3,0,0,2,7761,2,3
325,100,325,1969,0,7,1,17,11,0,14,0,2,0,1,0,0,0,12,0,0,20,7761,2,3
325,100,325,1970,0,14,0,17,12,0,10,0,0,0,2,0,0,0,10,0,1,7,7761,2,3
325,100,325,1971,0,16,0,17,14,1,9,0,0,0,2,0,0,1,8,0,1,4,7761,2,3
325,100,325,1972,0,6,0,10,28,0,7,2,0,1,1,0,0,1,30,0,2,4,7761,2,3
325,100,325,1973,0,4,0,6,21,0,1,0,0,0,1,0,0,0,21,0,1,41,7761,2,3
325,100,325,1974,0,20,0,3,42,0,9,2,1,2,1,0,0,1,24,0,4,25,7761,2,3
325,100,325,1975,0,11,0,26,46,0,3,0,0,0,0,0,0,0,10,0,0,11,7761,2,3
325,100,325,1976,0,0,0,4,27,3,2,1,1,1,1,0,0,1,4,0,0,21,7761,2,3
325,100,325,1977,0,27,0,26,91,2,0,0,1,0,0,0,0,0,36,0,5,15,7761,2,3
325,100,325,1978,0,53,0,2,47,6,3,0,4,0,1,0,0,2,14,0,0,0,7761,2,3
325,100,325,1979,0,8,0,1,59,14,1,0,0,0,2,0,0,1,11,0,0,0,7761,2,3
325,100,325,1980,0,13,0,1,28,19,5,0,2,0,2,0,0,0,15,0,0,4,7761,2,3
325,100,325,1981,0,4,0,0,29,1,0,0,1,0,1,0,0,1,10,0,1,3,7761,2,3
325,100,325,1982,0,4,0,0,22,1,2,1,0,0,4,0,0,0,19,0,0,0,7761,2,3
338,100,338,1964,0,6,0,5,1,0,0,0,0,0,1,0,0,1,2,0,1,0,7761,2,3
338,100,338,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
338,100,338,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7761,2,3
338,100,338,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
338,100,338,1970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1971,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,7761,2,3
338,100,338,1972,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1974,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,7761,2,3
338,100,338,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1976,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,7761,2,3
338,100,338,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1978,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,7761,2,3
338,100,338,1979,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,7761,2,3
338,100,338,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
338,100,338,1981,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,7761,2,3
338,100,338,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1948,0,0,0,1,0,1,0,0,3,0,2,0,0,0,18,102,0,0,7761,2,3
339,100,339,1949,0,0,0,0,0,0,0,0,1,0,0,0,0,2,9,15,1,0,7761,2,3
339,100,339,1950,0,0,0,0,0,1,0,0,2,0,0,0,0,1,11,0,0,0,7761,2,3
339,100,339,1951,0,0,0,0,2,0,0,0,2,0,0,0,0,0,17,5030,0,0,7761,2,3
339,100,339,1952,0,0,0,0,2,0,0,0,2,0,0,0,0,0,9,88,0,0,7761,2,3
339,100,339,1953,0,0,0,0,2,0,0,0,1,0,1,0,0,0,13,38,0,0,7761,2,3
339,100,339,1954,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1,0,0,7761,2,3
339,100,339,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7761,2,3
339,100,339,1956,0,1,0,0,1,0,0,1,1,0,0,0,0,0,6,3,1,778,7761,2,3
339,100,339,1957,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,7761,2,3
339,100,339,1958,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,7761,2,3
339,100,339,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1961,0,0,5,0,0,0,0,0,1,0,0,0,0,0,10,67,0,0,7761,2,3
339,100,339,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,7761,2,3
339,100,339,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
339,100,339,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,7761,2,3
339,100,339,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1966,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,7761,2,3
339,100,339,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7761,2,3
339,100,339,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7761,2,3
339,100,339,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1976,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,7761,2,3
339,100,339,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7761,2,3
339,100,339,1981,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7761,2,3
339,100,339,1982,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,7761,2,3
345,100,345,1948,0,0,2,0,1,0,0,1,4,0,0,0,0,0,52,53,7,1,7761,2,3
345,100,345,1949,0,0,1,0,1,0,0,0,2,0,0,0,0,0,42,0,3,0,7761,2,3
345,100,345,1950,0,0,0,0,0,0,1,1,2,0,0,0,0,1,50,0,12,0,7761,2,3
345,100,345,1951,0,0,0,0,1,0,0,0,5,0,0,0,0,0,47,2,12,0,7761,2,3
345,100,345,1952,0,0,3,0,2,0,0,0,2,0,0,0,0,0,53,0,5,0,7761,2,3
345,100,345,1953,0,0,2,17,2,0,0,1,1,0,0,0,0,1,12,0,10,21,7761,2,3
345,100,345,1954,0,0,0,0,1,0,0,1,1,0,0,0,0,0,9,0,3,0,7761,2,3
345,100,345,1955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,4,0,7761,2,3
345,100,345,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,5,0,7761,2,3
345,100,345,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7761,2,3
345,100,345,1958,0,0,0,0,0,0,1,1,1,0,0,0,0,1,15,0,3,0,7761,2,3
345,100,345,1959,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,7761,2,3
345,100,345,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,7761,2,3
345,100,345,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,7761,2,3
345,100,345,1962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,1,0,7761,2,3
345,100,345,1963,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,7761,2,3
345,100,345,1964,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,7761,2,3
345,100,345,1965,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,5,0,7761,2,3
345,100,345,1966,0,0,0,2,1,0,0,0,1,0,1,0,0,0,12,0,3,5,7761,2,3
345,100,345,1967,0,0,0,0,2,1,1,1,0,0,0,0,0,0,11,0,4,1,7761,2,3
345,100,345,1968,0,6,1,2,2,0,1,0,1,0,0,0,0,0,6,0,1,1,7761,2,3
345,100,345,1969,0,2,0,0,0,0,0,0,2,0,1,0,0,1,3,0,0,1,7761,2,3
345,100,345,1970,0,1,2,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,7761,2,3
345,100,345,1971,0,3,3,3,0,0,1,1,2,0,1,0,0,0,12,0,2,0,7761,2,3
345,100,345,1972,0,2,2,0,2,0,0,0,4,0,0,0,0,0,14,350,0,21,7761,2,3
345,100,345,1973,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,7761,2,3
345,100,345,1974,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,1,0,7761,2,3
345,100,345,1975,0,5,0,0,1,0,0,0,2,0,0,0,0,0,13,0,1,0,7761,2,3
345,100,345,1976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,7761,2,3
345,100,345,1977,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,7761,2,3
345,100,345,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7761,2,3
345,100,345,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7761,2,3
345,100,345,1980,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7761,2,3
345,100,345,1981,0,3,0,3,2,0,0,0,0,0,1,0,0,0,14,0,1,0,7761,2,3
345,100,345,1982,0,2,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,7761,2,3
350,100,350,1948,0,0,1,0,230,1,0,3,2,1,0,0,0,0,40,1035,1,3674,7761,2,3
350,100,350,1949,0,0,0,0,294,0,0,4,0,1,4,0,0,0,47,310,11,5616,7761,2,3
350,100,350,1950,0,5,0,0,5,0,0,3,4,2,6,0,0,1,9,0,7,0,7761,2,3
350,100,350,1951,0,0,0,0,3,0,2,3,2,2,3,0,0,1,13,10,6,13,7761,2,3
350,100,350,1952,0,0,1,0,0,0,1,4,3,0,2,0,0,1,21,4,7,0,7761,2,3
350,100,350,1953,0,1,1,0,1,0,0,0,0,0,0,0,0,1,12,0,1,0,7761,2,3
350,100,350,1954,0,0,1,18,0,0,1,1,4,0,0,0,0,0,8,9,0,0,7761,2,3
350,100,350,1955,0,0,1,1,2,0,0,0,0,0,1,0,0,0,11,0,1,0,7761,2,3
350,100,350,1956,0,0,0,0,2,0,0,2,2,0,1,0,0,1,1,0,0,0,7761,2,3
350,100,350,1957,0,0,1,1,5,0,0,1,0,0,0,0,0,0,2,0,0,0,7761,2,3
350,100,350,1958,0,0,1,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,7761,2,3
350,100,350,1959,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7761,2,3
350,100,350,1960,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,7761,2,3
350,100,350,1961,0,0,0,0,5,0,0,0,0,0,2,0,0,1,1,0,0,0,7761,2,3
350,100,350,1962,0,0,0,2,0,0,0,2,0,0,0,0,0,0,7,0,3,0,7761,2,3
350,100,350,1963,0,4,0,0,1,0,1,2,2,1,3,0,0,1,10,0,5,1,7761,2,3
350,100,350,1964,0,0,12,1,1,0,0,2,3,0,3,0,0,1,3,0,2,0,7761,2,3
350,100,350,1965,0,23,0,18,6,0,2,2,1,2,3,0,0,0,19,0,1,1,7761,2,3
350,100,350,1966,0,2,0,3,0,0,0,2,6,0,1,0,0,0,11,0,2,0,7761,2,3
350,100,350,1967,0,7,0,2,12,0,0,0,4,1,4,1,1,0,126,0,31,3,7761,2,3
350,100,350,1968,0,3,0,0,8,0,0,0,5,0,0,0,0,1,67,0,25,0,7761,2,3
350,100,350,1969,0,3,1,0,36,0,0,0,2,0,0,0,0,0,42,0,7,0,7761,2,3
350,100,350,1970,0,1,0,0,3,0,0,1,2,0,0,0,0,0,37,0,18,2,7761,2,3
350,100,350,1971,0,7,1,0,9,0,0,0,1,0,0,0,0,0,16,0,8,1,7761,2,3
350,100,350,1972,0,5,0,20,4,0,2,0,2,0,1,0,0,0,35,0,13,0,7761,2,3
350,100,350,1973,0,35,1,35,21,0,6,1,4,0,3,1,2,1,206,0,39,21,7761,2,3
350,100,350,1974,0,25,6,8,1,0,2,1,6,0,2,0,0,2,63,0,15,2,7761,2,3
350,100,350,1975,0,29,0,11,2,1,0,0,1,0,1,0,0,0,34,0,14,3,7761,2,3
350,100,350,1976,0,4,0,4,6,0,3,0,2,0,0,0,0,0,25,0,12,3,7761,2,3
350,100,350,1977,0,4,0,2,13,0,1,1,2,0,0,0,0,1,11,0,4,1,7761,2,3
350,100,350,1978,0,2,0,0,67,0,0,0,2,0,0,0,0,0,1,0,0,0,7761,2,3
350,100,350,1979,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,7761,2,3
350,100,350,1980,0,1,0,2,0,3,0,0,1,0,1,0,0,0,2,0,0,3,7761,2,3
350,100,350,1981,0,46,0,0,6,0,0,0,1,0,1,0,0,1,0,0,1,0,7761,2,3
350,100,350,1982,0,9,0,0,14,0,0,0,1,0,0,0,0,0,1,0,0,0,7761,2,3
352,100,352,1960,0,1,0,0,5,0,3,0,0,0,1,0,0,1,5,0,0,4,7761,2,3
352,100,352,1961,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,7761,2,3
352,100,352,1962,0,2,0,0,10,2,1,0,1,0,0,0,0,0,1,0,0,4,7761,2,3
