"CTRY","YEAR","CIRI","COW","DISAP","KILL","POLPRIS","TORT","additive","latentmean","latentsd"
"Belarus",2002,146,370,2,2,1,0,5,-0.390099197771287,0.202385042273324
"Belarus",2003,146,370,2,2,1,0,5,-0.436392997277743,0.201318898502026
"Belarus",2004,146,370,2,1,0,0,3,-0.529406374259051,0.201216134796072
"Belarus",2005,146,370,2,1,1,1,5,-0.517870195498264,0.198579306806592
"Belarus",2006,146,370,2,2,0,0,4,-0.556701015818564,0.205230201990879
"Belarus",2007,146,370,2,2,0,0,4,-0.612780750163124,0.208459560617602
"Belarus",2008,146,370,2,2,0,0,4,-0.695498164964601,0.212479224893421
"Belarus",2009,146,370,1,2,0,0,3,-0.822369900676877,0.221914414156608
"Belarus",2010,146,370,1,1,0,0,2,-0.921495137362697,0.244005341628073
"Belgium",1981,149,211,2,2,2,2,8,1.78417809017271,0.443739010705283
"Belgium",1982,149,211,2,2,2,2,8,1.83711171874846,0.429670509496515
"Belgium",1983,149,211,2,2,2,2,8,1.8798299559191,0.416527037295611
"Belgium",1984,149,211,2,2,2,2,8,1.91027974185933,0.408342402120424
"Belgium",1985,149,211,2,2,2,2,8,1.93207476181752,0.401249684214652
"Belgium",1986,149,211,2,2,2,2,8,1.94723515628055,0.397000321943692
"Belgium",1987,149,211,2,2,2,2,8,1.95199536989692,0.393087591195557
"Belgium",1988,149,211,2,2,2,2,8,1.9492150354688,0.389709083798541
"Belgium",1989,149,211,2,2,2,2,8,1.93427336770295,0.383312163455898
"Belgium",1990,149,211,2,2,2,2,8,1.90987434040596,0.378183132215408
"Belgium",1991,149,211,2,2,2,2,8,1.88009285675066,0.371412235558917
"Belgium",1992,149,211,2,2,2,2,8,1.83773364716028,0.364332832953067
"Belgium",1993,149,211,2,2,2,2,8,1.78617612150569,0.356210313018077
"Belgium",1994,149,211,2,2,2,2,8,1.72364651460619,0.346557314735913
"Belgium",1995,149,211,2,2,2,2,8,1.64526560118543,0.340154168573567
"Belgium",1996,149,211,2,2,2,2,8,1.55272029068468,0.328312603793367
"Belgium",1997,149,211,2,2,2,2,8,1.44433068734933,0.318328875030565
"Belgium",1998,149,211,2,2,2,1,7,1.3121106025142,0.307052216718149
"Belgium",1999,149,211,2,2,2,1,7,1.24639377373755,0.29791059788869
"Belgium",2000,149,211,2,2,2,2,8,1.24122826403079,0.293001488721367
"Belgium",2001,149,211,2,2,2,1,7,1.20322856962747,0.287716713372042
"Belgium",2002,149,211,2,2,2,2,8,1.22592485117069,0.28730009982519
"Belgium",2003,149,211,2,2,2,2,8,1.21579356251348,0.286509920896138
"Belgium",2004,149,211,2,2,2,1,7,1.17002919315207,0.284239187974696
"Belgium",2005,149,211,2,2,2,2,8,1.17927379241858,0.285750970266269
"Belgium",2006,149,211,2,2,2,2,8,1.15507904104302,0.285388920139543
"Belgium",2007,149,211,2,2,2,2,8,1.08728327544089,0.287897733736594
"Belgium",2008,149,211,2,2,2,1,7,0.974657380520298,0.293407740954053
"Belgium",2009,149,211,2,2,2,1,7,0.9092464217182,0.309673277308919
"Belgium",2010,149,211,2,2,2,1,7,0.877869699186986,0.338540222963556
"Belize",1981,152,80,2,2,2,2,8,1.26575122136385,0.354933359701722
"Belize",1982,152,80,2,2,2,2,8,1.2781015784756,0.332066432588682
"Belize",1983,152,80,2,2,2,2,8,1.26145778975116,0.314064436342351
"Belize",1984,152,80,2,2,2,1,7,1.21127409628122,0.30176123003487
"Belize",1985,152,80,2,2,2,2,8,1.21783081432847,0.294247296924631
"Belize",1986,152,80,2,2,2,2,8,1.19199311023806,0.288234197351739
"Belize",1987,152,80,2,2,2,1,7,1.13086012671601,0.281911149477716
"Belize",1988,152,80,2,2,2,2,8,1.12037921997199,0.278574447892421
"Belize",1989,152,80,2,2,2,2,8,1.07267759212135,0.272053281493719
"Belize",1990,152,80,2,2,2,1,7,0.976117608487629,0.266595730100763
"Belize",1991,152,80,2,2,2,2,8,0.923123198158181,0.261153094539352
"Belize",1992,152,80,2,2,2,2,8,0.812252342665028,0.255899525644814
"Belize",1993,152,80,2,1,2,1,6,0.63415937360003,0.247392957013311
"Belize",1994,152,80,2,2,2,1,7,0.585702683996599,0.243683439166046
"Belize",1995,152,80,2,2,2,1,7,0.541383334357859,0.239142463028231
"Belize",1996,152,80,2,2,2,1,7,0.492858767689295,0.23507979172036
"Belize",1997,152,80,2,2,2,1,7,0.435426629613271,0.232107645323417
"Belize",1998,152,80,2,2,2,1,7,0.357695552366445,0.228735236296198
"Belize",1999,152,80,2,2,2,1,7,0.252168964402921,0.222173671850328
"Belize",2000,152,80,2,1,2,0,5,0.098126597262825,0.221103034596285
"Belize",2001,152,80,2,2,2,1,7,0.0774788740516088,0.214912407977276
"Belize",2002,152,80,2,1,2,1,6,-0.0241518768213174,0.211560024213597
"Belize",2003,152,80,2,1,2,1,6,-0.10279146464338,0.209762519826375
"Belize",2004,152,80,2,1,2,0,5,-0.173917907024033,0.209351238059649
"Belize",2005,152,80,2,1,2,0,5,-0.168329630577441,0.211361321551571
"Belize",2006,152,80,2,2,2,0,6,-0.0810266745941531,0.211642152037951
"Belize",2007,152,80,2,2,2,1,7,-0.0159160079084558,0.213583911314144
"Belize",2008,152,80,2,1,2,1,6,-0.0536646440867025,0.21729972426371
"Belize",2009,152,80,2,1,2,1,6,-0.0730192823856076,0.231627995146522
"Belize",2010,152,80,2,1,2,1,6,-0.0824361726256281,0.260480758659705
"Benin",1981,155,434,2,2,0,1,5,0.076739627697905,0.267559260351233
"Benin",1982,155,434,2,2,1,2,7,0.107945993257106,0.237890176751082
"Benin",1983,155,434,2,2,1,1,6,0.0573269974624613,0.219786569815448
"Benin",1984,155,434,2,2,1,1,6,-0.00918310073307503,0.212520217638209
"Benin",1985,155,434,2,2,0,0,4,-0.104903283656064,0.213160250927681
"Benin",1986,155,434,2,2,1,1,6,-0.116442998997866,0.209042221622732
"Benin",1987,155,434,2,1,0,1,4,-0.183570929442134,0.211415101260344
"Benin",1988,155,434,2,1,0,0,3,-0.149091980412105,0.215894636574262
"Benin",1989,155,434,2,2,0,1,5,0.0831509374562112,0.221157780694929
"Benin",1990,155,434,2,2,2,2,8,0.348565464376922,0.231154519300445
"Benin",1991,155,434,2,2,2,2,8,0.491670125869547,0.236264757538467
"Benin",1992,155,434,2,2,1,1,6,0.535967484737432,0.238944685415728
"Benin",1993,155,434,2,2,2,2,8,0.648236855218297,0.241348328759151
"Benin",1994,155,434,2,2,1,1,6,0.67530487856977,0.246089249053001
"Benin",1995,155,434,2,2,2,2,8,0.79605666935034,0.251394165745401
"Benin",1996,155,434,2,2,2,2,8,0.848312893956026,0.253127706969592
"Benin",1997,155,434,2,2,2,2,8,0.839236730422961,0.252654292773098
"Benin",1998,155,434,2,1,2,2,7,0.761647249635283,0.249237875705976
"Benin",1999,155,434,2,2,2,2,8,0.73885527616962,0.247993297420099
"Benin",2000,155,434,2,2,2,1,7,0.644143973508848,0.24501352811922
"Benin",2001,155,434,2,2,2,1,7,0.554614135502243,0.238989312928402
"Benin",2002,155,434,2,2,2,1,7,0.464343200615235,0.235549969460604
"Benin",2003,155,434,2,2,2,0,6,0.358839848421561,0.232675396188364
"Benin",2004,155,434,2,2,2,1,7,0.297156438629752,0.226883913225375
"Benin",2005,155,434,2,2,2,1,7,0.196423280158044,0.219869648005523
"Benin",2006,155,434,2,2,1,1,6,0.0350688301766709,0.215342701083139
"Benin",2007,155,434,2,1,2,0,5,-0.14176405720844,0.215369458613234
"Benin",2008,155,434,2,2,2,0,6,-0.231440996350578,0.216761992222207
"Benin",2009,155,434,2,1,2,0,5,-0.376622914441124,0.222835871786904
"Benin",2010,155,434,1,1,2,0,4,-0.492836532740922,0.249335458818617
"Bhutan",1981,158,760,2,2,2,2,8,0.892427313194633,0.314164793528956
"Bhutan",1982,158,760,2,2,2,1,7,0.863489972367072,0.289111405139094
"Bhutan",1983,158,760,2,2,2,1,7,0.86895113448209,0.27377570622864
"Bhutan",1984,158,760,2,2,2,2,8,0.902177584061735,0.268842308557809
"Bhutan",1985,158,760,2,2,2,2,8,0.879371444463386,0.258737166243906
"Bhutan",1986,158,760,2,2,2,2,8,0.797000241979592,0.254947221512415
"Bhutan",1987,158,760,2,2,2,2,8,0.642857250039429,0.245779889175315
"Bhutan",1988,158,760,2,2,2,2,8,0.406716711425663,0.235093231595143
"Bhutan",1989,158,760,2,2,1,2,7,0.0542193049414554,0.225236503044224
"Bhutan",1990,158,760,0,1,0,2,3,-0.387832474197615,0.221463561297752
"Bhutan",1991,158,760,0,1,0,0,1,-0.702634058596765,0.215085922944304
"Bhutan",1992,158,760,0,1,0,0,1,-0.814351151451547,0.214506174737857
"Bhutan",1993,158,760,0,2,0,0,2,-0.750272130703179,0.214959497796058
"Bhutan",1994,158,760,2,1,0,1,4,-0.596694982454298,0.206318575574656
"Bhutan",1995,158,760,2,1,0,1,4,-0.453791794927913,0.205259988834589
"Bhutan",1996,158,760,2,2,0,2,6,-0.281874735004315,0.210387336686046
"Bhutan",1997,158,760,2,2,0,1,5,-0.215945950796372,0.209966254919484
"Bhutan",1998,158,760,2,2,0,1,5,-0.17715550437372,0.20868294124791
"Bhutan",1999,158,760,2,2,0,1,5,-0.15973535234953,0.210654262611132
"Bhutan",2000,158,760,2,1,0,1,4,-0.160491966369556,0.211995759797624
"Bhutan",2001,158,760,2,2,0,2,6,-0.0548167257310126,0.218919422721111
"Bhutan",2002,158,760,2,2,0,1,5,-0.0198315291813821,0.219896468535373
"Bhutan",2003,158,760,2,2,0,1,5,0.0327332891101844,0.223022055615853
"Bhutan",2004,158,760,2,2,0,2,6,0.104445693380312,0.229184771353297
"Bhutan",2005,158,760,2,2,0,2,6,0.127013025529575,0.234601673541506
"Bhutan",2006,158,760,2,2,0,2,6,0.106989441714161,0.234698159584015
"Bhutan",2007,158,760,2,2,0,2,6,0.0436963015428971,0.233182631843602
"Bhutan",2008,158,760,1,2,0,1,4,-0.0755346425988463,0.230085457056569
"Bhutan",2009,158,760,2,2,0,1,5,-0.0734563528708907,0.240447072816196
"Bhutan",2010,158,760,2,2,0,1,5,-0.0732149804731235,0.271499780531668
"Bolivia",1981,161,145,1,1,0,0,2,-0.970484502918979,0.233918599711181
"Bolivia",1982,161,145,0,1,0,0,1,-0.928658381503915,0.215123157578686
"Bolivia",1983,161,145,1,1,1,1,4,-0.736767124717132,0.201585779904423
"Bolivia",1984,161,145,2,1,1,1,5,-0.550797580374933,0.198016319788354
"Bolivia",1985,161,145,2,2,0,0,4,-0.423920719763448,0.203330314015953
"Bolivia",1986,161,145,2,2,0,1,5,-0.281179829419485,0.204082837855855
"Bolivia",1987,161,145,2,2,1,1,6,-0.17974184459924,0.202711217842101
"Bolivia",1988,161,145,2,1,1,1,5,-0.150858363565315,0.201021198772911
"Bolivia",1989,161,145,2,2,2,1,7,-0.0618854994684169,0.204156221185204
"Bolivia",1990,161,145,2,1,1,1,5,-0.0778192538911886,0.203985083071676
"Bolivia",1991,161,145,2,2,2,1,7,-0.015566446424631,0.20669393595872
"Bolivia",1992,161,145,2,1,2,1,6,-0.0524501873958024,0.205806768811133
"Bolivia",1993,161,145,2,1,2,1,6,-0.0728526700586401,0.205772048665004
"Bolivia",1994,161,145,2,1,2,1,6,-0.0806210081852541,0.206489330951735
"Bolivia",1995,161,145,2,1,1,1,5,-0.0796950547344897,0.205288971390621
"Bolivia",1996,161,145,2,2,2,1,7,0.00134986469483759,0.207696288731919
"Bolivia",1997,161,145,2,2,2,1,7,-0.0108314700517985,0.208242517277139
"Bolivia",1998,161,145,2,1,1,0,4,-0.120778439843845,0.206931607020889
"Bolivia",1999,161,145,2,2,2,1,7,-0.0715072253030779,0.206117057811451
"Bolivia",2000,161,145,2,1,1,0,4,-0.138258153430826,0.204806093916403
"Bolivia",2001,161,145,2,2,2,1,7,-0.0467945101338001,0.20866348624411
"Bolivia",2002,161,145,2,2,2,1,7,-0.0575875881845894,0.211937818638482
"Bolivia",2003,161,145,2,0,2,0,4,-0.176091345056031,0.215880455062386
"Bolivia",2004,161,145,2,1,2,1,6,-0.162393468127097,0.208176956040412
"Bolivia",2005,161,145,2,1,2,1,6,-0.155756956989091,0.205016647635281
"Bolivia",2006,161,145,2,1,2,1,6,-0.160416127349422,0.203243359670178
"Bolivia",2007,161,145,2,1,2,1,6,-0.172293388432814,0.20710809148247
"Bolivia",2008,161,145,2,1,1,1,5,-0.196955964362289,0.207751600316885
"Bolivia",2009,161,145,2,2,1,1,6,-0.170371006531464,0.217498528746438
"Bolivia",2010,161,145,2,1,1,1,5,-0.213294538747244,0.244674168088767
"Bosnia Herzegovenia",2001,164,346,2,2,2,0,6,0.165057393030553,0.280169160698481
"Bosnia Herzegovenia",2002,164,346,2,2,2,0,6,0.188654432926255,0.257032481114096
"Bosnia Herzegovenia",2003,164,346,2,2,2,0,6,0.232548177829133,0.243928989574708
"Bosnia Herzegovenia",2004,164,346,2,2,2,1,7,0.304385162531354,0.235730488614397
"Bosnia Herzegovenia",2005,164,346,2,2,2,1,7,0.332350615425268,0.233691930693458
"Bosnia Herzegovenia",2006,164,346,2,2,2,1,7,0.325914400992077,0.233625246497619
"Bosnia Herzegovenia",2007,164,346,2,2,2,0,6,0.287576704432447,0.238152962281892
"Bosnia Herzegovenia",2008,164,346,2,2,2,1,7,0.281061486141194,0.245444950593754
"Bosnia Herzegovenia",2009,164,346,2,2,2,0,6,0.231649478105392,0.263688887428349
"Bosnia Herzegovenia",2010,164,346,2,2,2,0,6,0.207898254533203,0.294941555663629
"Botswana",1981,167,571,2,2,2,2,8,0.844265524914291,0.312538126121831
"Botswana",1982,167,571,2,2,2,2,8,0.810926839292443,0.285860972993284
"Botswana",1983,167,571,2,1,2,1,6,0.707022680536926,0.267996642539009
"Botswana",1984,167,571,2,2,2,1,7,0.746119440170806,0.260472493320329
"Botswana",1985,167,571,2,2,2,2,8,0.80351793994228,0.255242321794952
"Botswana",1986,167,571,2,2,2,2,8,0.792988965333428,0.252580164589016
"Botswana",1987,167,571,2,2,2,1,7,0.711067416045098,0.24814432271432
"Botswana",1988,167,571,2,2,2,1,7,0.648491218917609,0.242366055387045
"Botswana",1989,167,571,2,2,2,1,7,0.592894166691148,0.239723315045961
"Botswana",1990,167,571,2,2,2,1,7,0.541019355464247,0.236082410097382
"Botswana",1991,167,571,2,2,2,1,7,0.486119188235805,0.232089828503884
"Botswana",1992,167,571,2,2,2,1,7,0.413349735901436,0.229468496917737
"Botswana",1993,167,571,2,1,2,1,6,0.322397261654853,0.226163991709244
"Botswana",1994,167,571,2,2,2,1,7,0.322305604769091,0.22310860396804
"Botswana",1995,167,571,2,1,2,1,6,0.28621199324024,0.222844638069395
"Botswana",1996,167,571,2,2,2,1,7,0.331106167255405,0.224770223610788
"Botswana",1997,167,571,2,2,2,1,7,0.341854135924768,0.226017076574402
"Botswana",1998,167,571,2,1,2,1,6,0.318563834505001,0.226514043182447
"Botswana",1999,167,571,2,2,2,1,7,0.385910657091872,0.227101359497942
"Botswana",2000,167,571,2,2,2,1,7,0.427838278760835,0.229418890958093
"Botswana",2001,167,571,2,2,2,1,7,0.447747897626625,0.229255498557383
"Botswana",2002,167,571,2,2,2,1,7,0.449765365652794,0.228789958389908
"Botswana",2003,167,571,2,2,2,1,7,0.435730331530694,0.228296495954629
"Botswana",2004,167,571,2,2,2,1,7,0.400679950748346,0.227590690725522
"Botswana",2005,167,571,2,2,2,1,7,0.341878749289353,0.226059689606602
"Botswana",2006,167,571,2,1,2,1,6,0.249105695451923,0.222927373818078
"Botswana",2007,167,571,2,2,2,1,7,0.232791281565412,0.225982810471166
"Botswana",2008,167,571,2,1,2,1,6,0.165733200691821,0.232358089912306
"Botswana",2009,167,571,2,1,2,1,6,0.160223399879024,0.244093435190971
"Botswana",2010,167,571,2,2,2,1,7,0.218394841941833,0.274679031915109
"Brazil",1981,170,140,2,0,1,1,4,-0.654622165151322,0.247764630191515
"Brazil",1982,170,140,2,0,2,0,4,-0.674846553203829,0.226192044308234
"Brazil",1983,170,140,2,1,2,0,5,-0.649880768270126,0.212236175030977
"Brazil",1984,170,140,2,0,2,0,4,-0.66709510289276,0.210804465944807
"Brazil",1985,170,140,2,1,2,0,5,-0.633365180925225,0.20413014195249
"Brazil",1986,170,140,2,1,2,0,5,-0.641257366715049,0.202512853280198
"Brazil",1987,170,140,2,0,1,1,4,-0.691450495906851,0.203430737510435
"Brazil",1988,170,140,2,1,2,0,5,-0.745004871176893,0.205592468342068
"Brazil",1989,170,140,2,0,2,0,4,-0.871788870437602,0.208348414803185
"Brazil",1990,170,140,1,0,2,0,3,-0.99057954879877,0.207372988092593
"Brazil",1991,170,140,2,0,2,0,4,-1.02874053677323,0.210134445837479
"Brazil",1992,170,140,1,0,2,0,3,-1.10172368078483,0.206482844402023
"Brazil",1993,170,140,1,0,2,0,3,-1.12338869621537,0.208397802793159
"Brazil",1994,170,140,2,0,2,0,4,-1.09912317641244,0.209488250890107
"Brazil",1995,170,140,1,0,1,0,2,-1.12690549398749,0.206758519788188
"Brazil",1996,170,140,2,0,2,0,4,-1.07756778031281,0.210024085295816
"Brazil",1997,170,140,2,0,2,0,4,-1.07573764761041,0.210009982414074
"Brazil",1998,170,140,1,0,1,0,2,-1.11750944673885,0.208500365882935
"Brazil",1999,170,140,2,0,2,0,4,-1.07778299124113,0.210160526493493
"Brazil",2000,170,140,2,0,0,0,2,-1.08749858722717,0.209007717931848
"Brazil",2001,170,140,2,0,1,0,3,-1.03901725419596,0.20996315355488
"Brazil",2002,170,140,2,0,2,0,4,-0.993680437361608,0.212842947743675
"Brazil",2003,170,140,2,0,2,0,4,-0.974056613000828,0.214814950762407
"Brazil",2004,170,140,2,0,2,0,4,-0.975595901267324,0.213295893834537
"Brazil",2005,170,140,2,0,2,0,4,-0.999201210734107,0.211717676740309
"Brazil",2006,170,140,1,0,1,0,2,-1.05031530762239,0.208413001495553
"Brazil",2007,170,140,2,0,2,0,4,-1.00144792803568,0.212960490357413
"Brazil",2008,170,140,2,0,2,0,4,-0.978232669064864,0.217645878007979
"Brazil",2009,170,140,2,0,1,0,3,-0.975389015969381,0.227291501784874
"Brazil",2010,170,140,2,0,2,0,4,-0.957130480538953,0.257568501997466
"Brunei",1984,173,835,2,2,1,1,6,0.324232159095689,0.275512466302171
"Brunei",1985,173,835,2,2,1,2,7,0.37546484197179,0.251843570830481
"Brunei",1986,173,835,2,2,1,2,7,0.386811869961263,0.240163744442913
"Brunei",1987,173,835,2,2,1,2,7,0.35601480932774,0.230664797676178
"Brunei",1988,173,835,2,2,1,1,6,0.281780353314688,0.223399325155541
"Brunei",1989,173,835,2,2,1,1,6,0.239741666577981,0.219757881462554
"Brunei",1990,173,835,2,2,1,1,6,0.223711867100193,0.218341731949418
"Brunei",1991,173,835,2,2,1,1,6,0.225883097562272,0.218268762533033
"Brunei",1992,173,835,2,2,1,1,6,0.25403277413448,0.219087456116872
"Brunei",1993,173,835,2,2,2,1,7,0.30960577628048,0.223481287266603
"Brunei",1994,173,835,2,2,1,1,6,0.326683033513671,0.226275311319885
"Brunei",1995,173,835,2,2,1,1,6,0.382042971461462,0.231135162912323
"Brunei",1996,173,835,2,2,1,2,7,0.482600587866583,0.236674851660283
"Brunei",1997,173,835,2,2,1,2,7,0.560386287553234,0.240835158300669
"Brunei",1998,173,835,2,1,1,2,6,0.618110684718567,0.249250835561598
"Brunei",1999,173,835,2,2,2,2,8,0.794094641011307,0.258209670161057
"Brunei",2000,173,835,2,1,2,2,7,0.904978984615269,0.265977616284051
"Brunei",2001,173,835,2,2,2,2,8,1.08014313733191,0.277282275511744
"Brunei",2002,173,835,2,2,2,2,8,1.21349348992469,0.288859493714872
"Brunei",2003,173,835,2,2,2,2,8,1.31146918400889,0.300906853639303
"Brunei",2004,173,835,2,2,2,2,8,1.38324295465957,0.311905330428923
"Brunei",2005,173,835,2,2,2,2,8,1.42681061588546,0.323398588572194
"Brunei",2006,173,835,2,2,1,2,7,1.44465750183625,0.333758676610829
"Brunei",2007,173,835,2,2,2,2,8,1.51821726481292,0.351898031824945
"Brunei",2008,173,835,2,2,2,2,8,1.57121155172091,0.372158254562469
"Brunei",2009,173,835,2,2,2,2,8,1.60762546895527,0.397358142942945
"Brunei",2010,173,835,2,2,2,2,8,1.62512667594546,0.431115348096824
"Bulgaria",1981,176,355,1,2,0,0,3,-0.63884256115351,0.244374845864392
"Bulgaria",1982,176,355,2,2,1,0,5,-0.582995569283899,0.217154694941348
"Bulgaria",1983,176,355,2,2,1,0,5,-0.612733130519397,0.207430032614305
"Bulgaria",1984,176,355,2,1,0,0,3,-0.735598009859218,0.204788165397562
"Bulgaria",1985,176,355,2,0,0,0,2,-0.812597889110281,0.203713912333607
"Bulgaria",1986,176,355,2,1,0,0,3,-0.763714331732063,0.200619527317453
"Bulgaria",1987,176,355,2,1,0,0,3,-0.675613020572515,0.200024999672277
"Bulgaria",1988,176,355,2,2,0,1,5,-0.527589522366038,0.201169546877062
"Bulgaria",1989,176,355,2,2,0,1,5,-0.480987861770052,0.200679641220957
"Bulgaria",1990,176,355,2,1,0,0,3,-0.529543175140349,0.198154363993736
"Bulgaria",1991,176,355,2,1,1,1,5,-0.471429717328767,0.196112593967245
"Bulgaria",1992,176,355,2,2,1,1,6,-0.444158246386008,0.19622520184678
"Bulgaria",1993,176,355,2,1,0,0,3,-0.558513382267656,0.197383844463951
"Bulgaria",1994,176,355,2,1,1,0,4,-0.575747955939351,0.195976446530696
"Bulgaria",1995,176,355,2,1,2,0,5,-0.564034218637735,0.198325704272415
"Bulgaria",1996,176,355,2,1,1,0,4,-0.576230754564839,0.198404126203621
"Bulgaria",1997,176,355,2,1,2,0,5,-0.559706625159683,0.195428873584657
"Bulgaria",1998,176,355,2,1,1,0,4,-0.560465431704683,0.195531430981902
"Bulgaria",1999,176,355,2,1,2,0,5,-0.527774864388742,0.198869681316864
"Bulgaria",2000,176,355,2,1,1,0,4,-0.506129378599543,0.199123337014024
"Bulgaria",2001,176,355,2,1,2,0,5,-0.434344679385446,0.20217463610402
"Bulgaria",2002,176,355,2,2,2,0,6,-0.345477229436484,0.202591488232552
"Bulgaria",2003,176,355,2,1,2,0,5,-0.342495956353298,0.204169843871234
"Bulgaria",2004,176,355,2,1,2,0,5,-0.300776424498055,0.204374880664924
"Bulgaria",2005,176,355,2,1,2,1,6,-0.209181258573578,0.20538221875925
"Bulgaria",2006,176,355,2,2,2,0,6,-0.139288977340583,0.208947141189847
"Bulgaria",2007,176,355,2,2,2,0,6,-0.106042532198692,0.210971788509571
"Bulgaria",2008,176,355,2,2,1,1,6,-0.100045680273996,0.213618111718088
"Bulgaria",2009,176,355,2,1,2,1,6,-0.14296725926472,0.22185450927473
"Bulgaria",2010,176,355,2,1,1,1,5,-0.192263539020458,0.246425257038485
"Burkina Faso",1981,179,439,2,1,1,2,6,-0.153415753381873,0.248525634413804
"Burkina Faso",1982,179,439,2,2,1,1,6,-0.170313022273879,0.218830188403487
"Burkina Faso",1983,179,439,2,1,1,1,5,-0.253542260249306,0.206983374450598
"Burkina Faso",1984,179,439,2,1,0,2,5,-0.304134248905514,0.208030917451057
"Burkina Faso",1985,179,439,2,1,0,1,4,-0.344100152589942,0.203558970925194
"Burkina Faso",1986,179,439,2,2,1,1,6,-0.327021627964754,0.202339990987247
"Burkina Faso",1987,179,439,2,1,0,2,5,-0.415224089445474,0.204112521502538
"Burkina Faso",1988,179,439,2,1,0,1,4,-0.518375756187346,0.201312078286905
"Burkina Faso",1989,179,439,2,1,0,0,3,-0.60946587722884,0.202695696152325
