"CTRY","YEAR","CIRI","COW","ASSN","FORMOV","DOMMOV","SPEECH","ELECSD","NEW_RELFRE","WORKER","additive","latentmean","latentsd"
"Russia",2001,530,365,2,0,1,1,2,0,1,7,-0.209000321192876,0.185422169927443
"Russia",2002,530,365,2,0,1,1,2,0,0,6,-0.325471573201377,0.184348224862288
"Russia",2003,530,365,1,0,1,1,1,0,0,4,-0.501539509181632,0.174693158653346
"Russia",2004,530,365,1,0,1,0,1,0,0,3,-0.652895757052983,0.175896381769153
"Russia",2005,530,365,1,0,1,0,1,0,0,3,-0.75344364474517,0.175858287818887
"Russia",2006,530,365,1,0,1,0,1,0,0,3,-0.841284925239472,0.180947530626014
"Russia",2007,530,365,1,2,0,0,1,0,0,4,-0.964240339848453,0.189768151743995
"Russia",2008,530,365,0,2,0,0,0,0,0,2,-1.16778472119678,0.203463790343446
"Russia",2009,530,365,0,2,0,0,0,0,0,2,-1.28317396092828,0.223769763743211
"Russia",2010,530,365,0,2,0,0,0,0,0,2,-1.339819308137,0.254674777116765
"Rwanda",1981,533,517,0,1,1,1,1,2,1,7,-0.691985227986789,0.204369603053259
"Rwanda",1982,533,517,0,0,1,0,0,2,2,5,-0.837929001020253,0.19184457674947
"Rwanda",1983,533,517,0,0,0,0,0,2,2,4,-0.950286000017005,0.189889653031786
"Rwanda",1984,533,517,0,0,0,1,0,2,1,4,-0.977581679578611,0.188917562257489
"Rwanda",1985,533,517,0,0,0,1,0,2,1,4,-1.00954522797363,0.189874518877756
"Rwanda",1986,533,517,0,0,0,0,0,1,0,1,-1.05386665294194,0.187662113448196
"Rwanda",1987,533,517,0,0,1,1,0,2,1,5,-0.936066870272373,0.185457542587302
"Rwanda",1988,533,517,0,0,1,1,0,0,1,3,-0.895017025405855,0.182040263507253
"Rwanda",1989,533,517,1,0,1,0,0,0,0,2,-0.830910769428388,0.17998927559269
"Rwanda",1990,533,517,1,0,2,0,0,0,1,4,-0.688456446879701,0.178533083939753
"Rwanda",1991,533,517,1,0,1,1,0,1,2,6,-0.540222822244686,0.174849428615699
"Rwanda",1992,533,517,1,0,1,1,0,1,2,6,-0.425842124324381,0.174720159092202
"Rwanda",1993,533,517,2,0,2,1,1,2,1,9,-0.291323291016468,0.178205063348383
"Rwanda",1994,533,517,0,1,1,1,0,2,2,7,-0.358990093033763,0.175373963647773
"Rwanda",1995,533,517,1,0,1,1,0,2,2,7,-0.339019210326549,0.174826212693828
"Rwanda",1996,533,517,1,2,1,0,1,2,1,8,-0.309450393124786,0.172640475452633
"Rwanda",1997,533,517,1,2,2,1,0,2,1,9,-0.30052779745948,0.173414586938545
"Rwanda",1998,533,517,1,2,2,0,0,2,1,8,-0.398651471832138,0.1736512525532
"Rwanda",1999,533,517,1,0,1,0,0,1,1,4,-0.557454249426801,0.173183010230082
"Rwanda",2000,533,517,1,0,1,1,0,0,2,5,-0.623483265305746,0.175498411520918
"Rwanda",2001,533,517,1,0,1,0,0,0,1,3,-0.709297832279911,0.175659585540792
"Rwanda",2002,533,517,1,1,1,0,0,1,0,4,-0.726092465163831,0.174763765142837
"Rwanda",2003,533,517,0,1,2,0,1,0,0,4,-0.711395916493787,0.176649810237072
"Rwanda",2004,533,517,1,0,1,0,1,0,0,3,-0.657861073422927,0.174072421928844
"Rwanda",2005,533,517,1,1,2,0,1,0,0,5,-0.549005452297323,0.171351381786783
"Rwanda",2006,533,517,1,2,2,1,1,0,0,7,-0.460721350686254,0.173910553522667
"Rwanda",2007,533,517,1,2,2,0,1,0,0,6,-0.503496537878173,0.174084732046594
"Rwanda",2008,533,517,1,2,1,0,0,0,0,4,-0.596381486365678,0.177282562001959
"Rwanda",2009,533,517,1,2,2,0,0,0,0,5,-0.606910579345892,0.188111189299207
"Rwanda",2010,533,517,1,2,2,0,0,0,0,5,-0.60908686631316,0.211448433652094
"Saint Kitts and Nevis",1983,536,60,NA,2,2,NA,NA,2,NA,NA,1.4036660683021,0.451518713736474
"Saint Kitts and Nevis",1984,536,60,NA,2,2,NA,NA,2,NA,NA,1.44001659700502,0.434945306209362
"Saint Kitts and Nevis",1985,536,60,NA,2,2,NA,NA,2,NA,NA,1.46680147670397,0.422842216765146
"Saint Kitts and Nevis",1986,536,60,NA,2,2,NA,NA,2,NA,NA,1.48634930964905,0.415194362809534
"Saint Kitts and Nevis",1987,536,60,NA,2,2,NA,NA,2,NA,NA,1.49760562124434,0.407557661328458
"Saint Kitts and Nevis",1988,536,60,NA,2,2,NA,NA,2,NA,NA,1.50250725129033,0.400065644706353
"Saint Kitts and Nevis",1989,536,60,NA,2,2,NA,NA,2,NA,NA,1.49704868253524,0.392654520322953
"Saint Kitts and Nevis",1990,536,60,NA,2,2,NA,NA,2,NA,NA,1.48535484806715,0.386520784638732
"Saint Kitts and Nevis",1991,536,60,NA,2,2,NA,NA,2,NA,NA,1.46690496169953,0.378518572804362
"Saint Kitts and Nevis",1992,536,60,NA,2,2,NA,NA,2,NA,NA,1.43879243276536,0.373508637058771
"Saint Kitts and Nevis",1993,536,60,NA,2,2,NA,NA,2,NA,NA,1.40386798806413,0.365653124467882
"Saint Kitts and Nevis",1994,536,60,NA,2,2,NA,NA,2,NA,NA,1.35956562653704,0.355788836313583
"Saint Kitts and Nevis",1995,536,60,NA,2,2,NA,NA,2,NA,NA,1.30514478042663,0.346084334861156
"Saint Kitts and Nevis",1996,536,60,NA,2,2,NA,NA,2,NA,NA,1.24185731717862,0.332212487855552
"Saint Kitts and Nevis",1997,536,60,NA,2,2,NA,NA,2,NA,NA,1.1623284307759,0.319563427563625
"Saint Kitts and Nevis",1998,536,60,NA,2,2,NA,NA,2,NA,NA,1.06838263558979,0.304720725530143
"Saint Kitts and Nevis",1999,536,60,NA,2,2,NA,NA,2,NA,NA,0.960404643715129,0.283851094158586
"Saint Kitts and Nevis",2000,536,60,NA,2,2,NA,NA,2,NA,NA,0.834502840310452,0.257863608543748
"Saint Kitts and Nevis",2001,536,60,2,2,2,1,1,2,1,11,0.681885526480285,0.220513206792766
"Saint Kitts and Nevis",2002,536,60,NA,2,2,NA,NA,2,0,NA,0.614112080208581,0.21731497469595
"Saint Kitts and Nevis",2003,536,60,2,2,2,1,1,2,2,12,0.564650377924539,0.195965702591366
"Saint Kitts and Nevis",2004,536,60,1,2,2,1,1,2,1,10,0.505750293016981,0.187895664705889
"Saint Kitts and Nevis",2005,536,60,2,2,2,2,1,2,1,12,0.601953420300027,0.1869136140489
"Saint Kitts and Nevis",2006,536,60,2,2,2,2,1,2,2,13,0.661573774378773,0.190052763934815
"Saint Kitts and Nevis",2007,536,60,2,2,2,2,1,2,2,13,0.643692988735017,0.19209698894448
"Saint Kitts and Nevis",2008,536,60,2,2,2,0,1,2,1,10,0.546530459002638,0.195168473683614
"Saint Kitts and Nevis",2009,536,60,2,2,2,1,1,2,1,11,0.549375380172635,0.19992653409336
"Saint Kitts and Nevis",2010,536,60,2,2,2,2,1,2,1,12,0.593356744758413,0.22634257217813
"Saint Lucia",1981,539,56,NA,2,2,NA,NA,2,NA,NA,1.23625183360192,0.451803861583484
"Saint Lucia",1982,539,56,NA,2,2,NA,NA,2,NA,NA,1.26146404099064,0.437789032200372
"Saint Lucia",1983,539,56,NA,2,1,NA,NA,2,NA,NA,1.27663806436964,0.427672715906662
"Saint Lucia",1984,539,56,NA,2,2,NA,NA,2,NA,NA,1.37247688477921,0.423185885685451
"Saint Lucia",1985,539,56,NA,2,2,NA,NA,2,NA,NA,1.46052870825578,0.421135478778322
"Saint Lucia",1986,539,56,NA,2,2,NA,NA,2,NA,NA,1.53662133068825,0.421096695483286
"Saint Lucia",1987,539,56,NA,2,2,NA,NA,2,NA,NA,1.60562955632243,0.426378811447508
"Saint Lucia",1988,539,56,NA,2,2,NA,NA,2,NA,NA,1.6639353961014,0.42607728609587
"Saint Lucia",1989,539,56,NA,2,2,NA,NA,2,NA,NA,1.71801459607189,0.43108649302337
"Saint Lucia",1990,539,56,NA,2,2,NA,NA,2,NA,NA,1.76559724051802,0.434218665982192
"Saint Lucia",1991,539,56,NA,2,2,NA,NA,2,NA,NA,1.80850636533875,0.438067666860229
"Saint Lucia",1992,539,56,NA,2,2,NA,NA,2,NA,NA,1.84692197063037,0.440393730483242
"Saint Lucia",1993,539,56,NA,2,2,NA,NA,2,NA,NA,1.88042819308956,0.441263799395761
"Saint Lucia",1994,539,56,NA,2,2,NA,NA,NA,NA,NA,1.91014378388318,0.439834686771756
"Saint Lucia",1995,539,56,NA,2,2,NA,NA,2,NA,NA,1.93852827653254,0.440607765305681
"Saint Lucia",1996,539,56,NA,2,2,NA,NA,2,NA,NA,1.96304020236434,0.438080771747394
"Saint Lucia",1997,539,56,NA,2,2,NA,NA,2,NA,NA,1.98591515772155,0.434450033629782
"Saint Lucia",1998,539,56,NA,2,2,NA,NA,2,NA,NA,2.00600792058313,0.426908691114041
"Saint Lucia",1999,539,56,NA,2,2,NA,NA,2,NA,NA,2.0232768509863,0.419209511324867
"Saint Lucia",2000,539,56,NA,2,2,NA,NA,2,NA,NA,2.03534593994414,0.408747264335171
"Saint Lucia",2001,539,56,2,2,2,2,2,2,2,14,2.04750388213313,0.397589495064046
"Saint Lucia",2002,539,56,NA,2,2,NA,NA,2,NA,NA,2.04447877042943,0.387929127321371
"Saint Lucia",2003,539,56,2,2,2,2,2,2,2,14,2.03799852991039,0.376703298026778
"Saint Lucia",2004,539,56,2,2,2,2,2,2,2,14,2.01419353560814,0.367959938253895
"Saint Lucia",2005,539,56,2,2,2,2,2,2,2,14,1.97491061921366,0.361800295343984
"Saint Lucia",2006,539,56,2,2,2,2,2,2,2,14,1.92007062168273,0.355047100705986
"Saint Lucia",2007,539,56,2,2,2,2,2,2,2,14,1.84640115269237,0.352521753706243
"Saint Lucia",2008,539,56,2,2,2,2,2,2,1,13,1.74741822914713,0.356091687185725
"Saint Lucia",2009,539,56,2,2,2,2,2,2,1,13,1.6826212960586,0.368925588104861
"Saint Lucia",2010,539,56,2,2,2,2,2,2,1,13,1.65686865678987,0.391927035881749
"Saint Vincent and the Grenadines",1981,542,57,NA,2,2,NA,NA,2,NA,NA,1.58234079747803,0.487045930458442
"Saint Vincent and the Grenadines",1982,542,57,NA,2,2,NA,NA,2,NA,NA,1.6284968266569,0.476938803719332
"Saint Vincent and the Grenadines",1983,542,57,NA,2,2,NA,NA,2,NA,NA,1.66798292798113,0.465032579972077
"Saint Vincent and the Grenadines",1984,542,57,NA,2,2,NA,NA,2,NA,NA,1.69932271521052,0.459362730766515
"Saint Vincent and the Grenadines",1985,542,57,NA,2,2,NA,NA,2,NA,NA,1.72591355957003,0.454023253482396
"Saint Vincent and the Grenadines",1986,542,57,NA,2,2,NA,NA,2,NA,NA,1.74876805483236,0.449492676388393
"Saint Vincent and the Grenadines",1987,542,57,NA,2,2,NA,NA,2,NA,NA,1.76709613403935,0.44570873886357
"Saint Vincent and the Grenadines",1988,542,57,NA,2,2,NA,NA,2,NA,NA,1.77939134166942,0.44267567131062
"Saint Vincent and the Grenadines",1989,542,57,NA,2,2,NA,NA,2,NA,NA,1.78280301185452,0.438303962623912
"Saint Vincent and the Grenadines",1990,542,57,NA,2,2,NA,NA,2,NA,NA,1.78016207409873,0.43237151835987
"Saint Vincent and the Grenadines",1991,542,57,NA,2,2,NA,NA,2,NA,NA,1.77416267793728,0.429994715839863
"Saint Vincent and the Grenadines",1992,542,57,NA,2,2,NA,NA,2,NA,NA,1.76658206602659,0.424021355284082
"Saint Vincent and the Grenadines",1993,542,57,NA,2,2,NA,NA,2,NA,NA,1.75190831944438,0.418146441268017
"Saint Vincent and the Grenadines",1994,542,57,NA,2,2,NA,NA,2,NA,NA,1.73334961221816,0.40978412842513
"Saint Vincent and the Grenadines",1995,542,57,NA,2,2,NA,NA,2,NA,NA,1.70868744934995,0.400103358879219
"Saint Vincent and the Grenadines",1996,542,57,NA,2,2,NA,NA,2,NA,NA,1.67930965153422,0.393498933666299
"Saint Vincent and the Grenadines",1997,542,57,NA,2,2,NA,NA,2,NA,NA,1.64410367746996,0.380256494956032
"Saint Vincent and the Grenadines",1998,542,57,NA,2,2,NA,NA,2,NA,NA,1.60241272457686,0.367669537217896
"Saint Vincent and the Grenadines",1999,542,57,NA,2,2,NA,NA,2,NA,NA,1.55255332149979,0.35053406085244
"Saint Vincent and the Grenadines",2000,542,57,NA,2,2,NA,NA,2,NA,NA,1.4984541558934,0.3298370293534
"Saint Vincent and the Grenadines",2001,542,57,2,2,2,2,2,2,1,13,1.43543190694095,0.30234629699631
"Saint Vincent and the Grenadines",2002,542,57,NA,2,2,NA,NA,2,NA,NA,1.38621371372433,0.289628854184427
"Saint Vincent and the Grenadines",2003,542,57,2,2,2,2,2,2,1,13,1.32544330497276,0.266026307662282
"Saint Vincent and the Grenadines",2004,542,57,2,2,2,2,2,2,1,13,1.27238808800624,0.252715863759943
"Saint Vincent and the Grenadines",2005,542,57,2,2,2,2,2,2,1,13,1.21868466463169,0.243300002601099
"Saint Vincent and the Grenadines",2006,542,57,2,2,2,2,1,2,1,12,1.15940924703568,0.241024225834118
"Saint Vincent and the Grenadines",2007,542,57,2,2,2,2,2,2,1,13,1.19235846748185,0.243920216715774
"Saint Vincent and the Grenadines",2008,542,57,2,2,2,2,2,2,1,13,1.21277585248829,0.252452639193282
"Saint Vincent and the Grenadines",2009,542,57,2,2,2,2,2,2,1,13,1.22947735268418,0.269465267374372
"Saint Vincent and the Grenadines",2010,542,57,2,2,2,2,2,2,1,13,1.23595714536653,0.300724295064201
"Samoa",1981,545,990,NA,2,2,NA,NA,2,NA,NA,1.15280491048026,0.405136148458397
"Samoa",1982,545,990,NA,2,2,NA,NA,2,NA,NA,1.1758772402111,0.389822298796655
"Samoa",1983,545,990,NA,2,2,NA,NA,2,NA,NA,1.18590320508406,0.374843004384146
"Samoa",1984,545,990,NA,2,2,NA,NA,2,NA,NA,1.18037522779544,0.361649058965857
"Samoa",1985,545,990,NA,2,2,NA,NA,2,NA,NA,1.16537552098385,0.35098788287408
"Samoa",1986,545,990,NA,2,2,NA,NA,2,NA,NA,1.13156385099593,0.340171389319811
"Samoa",1987,545,990,NA,2,2,NA,NA,2,NA,NA,1.08346987677558,0.330973953360449
"Samoa",1988,545,990,NA,2,2,NA,NA,2,NA,NA,1.02291212465699,0.322590833220286
"Samoa",1989,545,990,NA,2,2,NA,NA,2,NA,NA,0.939512648136953,0.312318619893622
"Samoa",1990,545,990,NA,2,2,NA,NA,NA,NA,NA,0.835196830092108,0.304858222623949
"Samoa",1991,545,990,NA,1,2,NA,NA,2,NA,NA,0.715601267987611,0.294159509351351
"Samoa",1992,545,990,NA,1,2,NA,NA,2,NA,NA,0.63389675109255,0.287922522037596
"Samoa",1993,545,990,NA,1,2,NA,NA,NA,NA,NA,0.582058380716297,0.285169650993983
"Samoa",1994,545,990,NA,1,1,NA,NA,2,NA,NA,0.56862271093486,0.279907521159594
"Samoa",1995,545,990,NA,2,2,NA,NA,2,NA,NA,0.676260512223606,0.281405487293634
"Samoa",1996,545,990,NA,2,2,NA,NA,2,NA,NA,0.751713322308883,0.280329536102037
"Samoa",1997,545,990,NA,2,2,NA,NA,2,NA,NA,0.796240402453778,0.278223612335053
"Samoa",1998,545,990,NA,2,2,NA,NA,1,NA,NA,0.812180689428524,0.276639685056859
"Samoa",1999,545,990,NA,2,2,NA,NA,2,NA,NA,0.865480008029229,0.26969730682863
"Samoa",2000,545,990,NA,2,2,NA,NA,2,NA,NA,0.893061734813101,0.258655845682349
"Samoa",2001,545,990,2,2,2,2,1,2,1,12,0.90196905117638,0.2385083255218
"Samoa",2002,545,990,NA,2,2,NA,NA,2,NA,NA,0.951446929880195,0.241335493349506
"Samoa",2003,545,990,2,2,2,2,1,2,2,13,0.983433872372253,0.226645473512173
"Samoa",2004,545,990,2,2,2,2,2,2,2,14,1.01459924063861,0.219674793830983
"Samoa",2005,545,990,2,2,2,2,1,2,2,13,0.94408959887068,0.211449720529769
"Samoa",2006,545,990,2,2,2,2,2,2,2,14,0.871467843434959,0.204791964190058
"Samoa",2007,545,990,2,2,1,2,1,2,2,12,0.669608853862798,0.194358703276568
"Samoa",2008,545,990,2,2,1,1,1,2,1,10,0.486454524133824,0.188155211673356
"Samoa",2009,545,990,2,2,1,1,1,2,1,10,0.415130722305803,0.192259170663038
"Samoa",2010,545,990,2,2,1,1,2,2,1,11,0.429020004281589,0.216276538832084
"San Marino",1992,548,331,NA,2,2,NA,NA,2,NA,NA,1.70472506427272,0.501258886132812
"San Marino",1993,548,331,NA,2,2,NA,NA,2,NA,NA,1.75610942201855,0.48907052000396
"San Marino",1994,548,331,NA,2,2,NA,NA,2,NA,NA,1.80242315668002,0.481643447323221
"San Marino",1995,548,331,NA,2,2,NA,NA,2,NA,NA,1.84461130102744,0.471215508108223
"San Marino",1996,548,331,NA,2,2,NA,NA,2,NA,NA,1.88096000695899,0.463395750006397
"San Marino",1997,548,331,NA,2,2,NA,NA,2,NA,NA,1.91424954020624,0.454073835582203
"San Marino",1998,548,331,NA,2,2,NA,NA,2,NA,NA,1.94247315912598,0.443493149108403
"San Marino",1999,548,331,NA,2,2,NA,NA,2,NA,NA,1.96901596680347,0.430860480137385
"San Marino",2000,548,331,NA,2,2,NA,NA,2,NA,NA,1.99038988977417,0.417828538773589
"San Marino",2001,548,331,2,2,2,2,2,2,2,14,2.00719205294585,0.402032139518296
"San Marino",2002,548,331,NA,2,2,NA,NA,2,NA,NA,2.00907294019304,0.393024616210135
"San Marino",2003,548,331,2,2,2,2,2,2,2,14,2.0069382947468,0.381243828057645
"San Marino",2004,548,331,2,2,2,2,2,2,2,14,1.98894574975614,0.373229882393669
"San Marino",2005,548,331,2,2,2,2,2,2,2,14,1.95154010370965,0.367647045295598
"San Marino",2006,548,331,2,2,2,2,2,2,2,14,1.90045106439341,0.367479627932215
"San Marino",2007,548,331,2,2,2,2,1,2,2,13,1.82958893379911,0.366589350195495
"San Marino",2008,548,331,2,2,2,2,2,2,2,14,1.84238938901768,0.373773771373764
"San Marino",2009,548,331,2,2,2,2,2,2,2,14,1.83104554317006,0.389548745415269
"San Marino",2010,548,331,2,2,2,2,2,2,1,13,1.79333403202571,0.415354197778937
"Sao Tome and Principe",1981,551,403,NA,2,2,NA,NA,2,NA,NA,0.304723673285872,0.306092577787628
"Sao Tome and Principe",1982,551,403,NA,2,1,NA,NA,2,NA,NA,0.252766096402607,0.277334748940181
"Sao Tome and Principe",1983,551,403,NA,2,1,NA,NA,2,NA,NA,0.226690743162025,0.26034981394295
"Sao Tome and Principe",1984,551,403,NA,2,1,NA,NA,2,NA,NA,0.226294659709774,0.253201754108731
"Sao Tome and Principe",1985,551,403,NA,2,1,NA,NA,2,NA,NA,0.250294497541143,0.251171081947393
"Sao Tome and Principe",1986,551,403,NA,2,1,NA,NA,2,NA,NA,0.300786306835638,0.253093402960011
"Sao Tome and Principe",1987,551,403,NA,2,1,NA,NA,2,NA,NA,0.385011244862079,0.258759446683924
"Sao Tome and Principe",1988,551,403,NA,2,1,NA,NA,2,NA,NA,0.505398547359867,0.266554960359516
"Sao Tome and Principe",1989,551,403,NA,2,2,NA,NA,2,NA,NA,0.678244935127953,0.276685012694813
"Sao Tome and Principe",1990,551,403,NA,2,2,NA,NA,2,NA,NA,0.815299023770931,0.288500173217312
"Sao Tome and Principe",1991,551,403,NA,2,2,NA,NA,2,NA,NA,0.927316493174134,0.299536164641664
"Sao Tome and Principe",1992,551,403,NA,2,2,NA,NA,2,NA,NA,1.01632818712595,0.306781223101406
"Sao Tome and Principe",1993,551,403,NA,2,2,NA,NA,2,NA,NA,1.08894437941317,0.314114484530367
"Sao Tome and Principe",1994,551,403,NA,2,2,NA,NA,2,NA,NA,1.14364731267738,0.31995993146284
"Sao Tome and Principe",1995,551,403,NA,2,2,NA,NA,2,NA,NA,1.1841371226285,0.32399314316166
"Sao Tome and Principe",1996,551,403,NA,2,2,NA,NA,2,NA,NA,1.2138441313162,0.324377957930005
"Sao Tome and Principe",1997,551,403,NA,2,2,NA,NA,2,NA,NA,1.22884786463271,0.321041645719273
"Sao Tome and Principe",1998,551,403,NA,2,2,NA,NA,2,NA,NA,1.22963310826875,0.314488849634118
"Sao Tome and Principe",1999,551,403,NA,2,2,NA,NA,2,NA,NA,1.21900157352619,0.304337950617504
"Sao Tome and Principe",2000,551,403,NA,2,2,NA,NA,2,NA,NA,1.20023076298197,0.288661246841964
"Sao Tome and Principe",2001,551,403,2,2,2,2,2,2,1,13,1.16793557235131,0.265208864006914
"Sao Tome and Principe",2002,551,403,NA,2,2,NA,NA,2,NA,NA,1.11551510034887,0.257608627708289
"Sao Tome and Principe",2003,551,403,1,2,2,2,2,2,1,12,1.05053694670683,0.236876808557284
"Sao Tome and Principe",2004,551,403,2,2,2,2,2,2,1,13,1.08309723037595,0.228750647539359
"Sao Tome and Principe",2005,551,403,2,2,2,2,2,2,1,13,1.08335209317929,0.225061056867863
"Sao Tome and Principe",2006,551,403,2,2,2,2,2,2,1,13,1.06402217240102,0.222354077835143
"Sao Tome and Principe",2007,551,403,2,2,2,2,2,2,1,13,1.01432889270482,0.220854581134054
"Sao Tome and Principe",2008,551,403,2,2,2,1,2,2,1,12,0.9232806553025,0.217591749480321
"Sao Tome and Principe",2009,551,403,2,2,2,1,2,2,1,12,0.87465539300032,0.225602850316405
"Sao Tome and Principe",2010,551,403,2,2,2,1,2,2,1,12,0.855500553525375,0.250531285385232
"Saudi Arabia",1981,554,670,0,0,0,1,0,0,0,1,-1.55339638261325,0.274497880051617
"Saudi Arabia",1982,554,670,0,0,0,0,0,0,0,0,-1.60401052207832,0.25218576245054
"Saudi Arabia",1983,554,670,0,2,0,0,0,0,0,2,-1.56425298766318,0.23693990128699
"Saudi Arabia",1984,554,670,0,2,0,0,0,0,0,2,-1.51538053763527,0.232126052558603
"Saudi Arabia",1985,554,670,0,2,0,1,0,0,0,3,-1.45009582755762,0.225901009906884
"Saudi Arabia",1986,554,670,0,2,0,1,0,0,0,3,-1.45348780392334,0.227628884851295
"Saudi Arabia",1987,554,670,0,2,0,0,0,0,0,2,-1.52876963553708,0.2333471297618
"Saudi Arabia",1988,554,670,0,2,0,1,0,0,0,3,-1.58835085801707,0.239503517269851
"Saudi Arabia",1989,554,670,0,0,0,0,0,0,0,0,-1.74164737860049,0.247303858332572
"Saudi Arabia",1990,554,670,0,0,0,1,0,0,0,1,-1.82316055106055,0.253364764693674
"Saudi Arabia",1991,554,670,0,0,0,0,0,0,0,0,-1.94147076679569,0.261507390320318
"Saudi Arabia",1992,554,670,0,0,0,0,0,0,0,0,-2.01216925965616,0.268943554963842
"Saudi Arabia",1993,554,670,0,0,0,1,0,0,0,1,-2.03901184987575,0.278875759374548
"Saudi Arabia",1994,554,670,0,0,0,0,0,0,0,0,-2.12184223658559,0.284573162340017
"Saudi Arabia",1995,554,670,0,0,0,0,0,0,0,0,-2.16964274092475,0.286406938019422
"Saudi Arabia",1996,554,670,0,0,0,0,0,0,0,0,-2.18646096618921,0.288128764811536
"Saudi Arabia",1997,554,670,0,0,0,0,0,0,0,0,-2.16723677195686,0.290688349324236
"Saudi Arabia",1998,554,670,0,0,0,0,0,0,0,0,-2.11652677282936,0.288110220856796
"Saudi Arabia",1999,554,670,0,0,0,1,0,0,0,1,-2.03369898426432,0.284475172875873
"Saudi Arabia",2000,554,670,0,0,0,1,0,0,0,1,-2.00630991486125,0.285884319743428
"Saudi Arabia",2001,554,670,0,0,0,1,0,0,0,1,-2.032532227597,0.289708017654461
"Saudi Arabia",2002,554,670,0,0,0,1,0,0,0,1,-2.11896046749324,0.298663429610974
"Saudi Arabia",2003,554,670,0,0,0,0,0,0,0,0,-2.26430639683726,0.310999577401699
"Saudi Arabia",2004,554,670,0,0,0,0,0,0,0,0,-2.3823071450393,0.325838254029999
"Saudi Arabia",2005,554,670,0,0,0,0,0,0,0,0,-2.47544939476965,0.342850779739826
"Saudi Arabia",2006,554,670,0,0,0,0,0,0,0,0,-2.54837000856728,0.359935336891228
"Saudi Arabia",2007,554,670,0,0,0,0,0,0,0,0,-2.60869684325953,0.378630828988986
"Saudi Arabia",2008,554,670,0,0,0,0,0,0,0,0,-2.65290069656919,0.402365547774495
"Saudi Arabia",2009,554,670,0,0,0,0,0,0,0,0,-2.68108968993153,0.426117594008929
"Saudi Arabia",2010,554,670,0,0,0,0,0,0,0,0,-2.69555783951697,0.455562748510221
"Senegal",1981,557,433,2,2,2,2,2,2,2,14,1.21418125374679,0.277486713422997
"Senegal",1982,557,433,2,2,2,2,2,2,2,14,1.1861824445302,0.250557845793799
"Senegal",1983,557,433,2,2,2,2,2,2,2,14,1.08559330345654,0.230104844296321
"Senegal",1984,557,433,2,2,2,1,2,2,2,13,0.896168603049277,0.211005975934215
"Senegal",1985,557,433,1,2,2,1,2,2,1,11,0.680417266205708,0.194387569096697
"Senegal",1986,557,433,1,2,2,1,2,2,1,11,0.571208937119606,0.187536328438405
"Senegal",1987,557,433,1,2,2,1,2,2,2,12,0.538892822977144,0.185205910204342
"Senegal",1988,557,433,1,2,2,1,2,2,2,12,0.505814164482815,0.18446921695974
"Senegal",1989,557,433,1,2,2,1,2,2,2,12,0.466465829616152,0.181853706877819
"Senegal",1990,557,433,1,2,2,1,1,2,2,11,0.403271481233717,0.180031931721028
"Senegal",1991,557,433,1,2,2,1,2,2,2,12,0.396208242196162,0.178847083705609
"Senegal",1992,557,433,1,2,2,1,2,1,2,11,0.344704133711158,0.178476966580712
"Senegal",1993,557,433,1,2,2,1,1,1,2,10,0.281324036889314,0.176595448049939
"Senegal",1994,557,433,0,2,2,1,2,1,2,10,0.283442091636964,0.182012338134718
"Senegal",1995,557,433,2,2,1,1,2,2,2,12,0.317208842410909,0.178245778583599
"Senegal",1996,557,433,2,2,1,1,1,2,1,10,0.242773805428488,0.174965753440158
"Senegal",1997,557,433,1,2,1,1,2,2,2,11,0.184391407311639,0.173581156476886
"Senegal",1998,557,433,1,2,1,1,1,2,1,9,0.0902042129555542,0.170063046800471
"Senegal",1999,557,433,1,1,1,1,1,2,1,8,0.0663236817454796,0.170504493766035
"Senegal",2000,557,433,1,2,1,1,2,2,2,11,0.163189011917869,0.173446768114111
"Senegal",2001,557,433,1,2,1,1,2,2,1,10,0.212665009315791,0.173885966646407
"Senegal",2002,557,433,2,2,1,1,2,2,1,11,0.288007457172729,0.176434422703235
"Senegal",2003,557,433,2,2,1,1,2,2,0,10,0.298765888807765,0.178603087430858
"Senegal",2004,557,433,2,2,1,2,2,2,1,12,0.292755099455338,0.178088649105944
"Senegal",2005,557,433,0,2,1,1,2,2,1,9,0.131419030737532,0.177921839763723
"Senegal",2006,557,433,1,2,1,1,2,2,1,10,0.0412986060863703,0.175932139782885
"Senegal",2007,557,433,1,1,2,0,1,2,1,8,-0.0986328735213629,0.173292220532519
"Senegal",2008,557,433,0,1,2,1,1,2,1,8,-0.193956182732612,0.177264686926486
"Senegal",2009,557,433,0,1,2,1,1,2,0,7,-0.268622911941776,0.183738931427724
"Senegal",2010,557,433,0,1,2,1,1,2,0,7,-0.30092654152853,0.208227148563438
"Serbia",2006,560,345,2,2,1,0,1,1,1,8,0.0315127993643976,0.204385863157532
"Serbia",2007,560,345,2,2,2,1,1,1,0,9,0.10165970356873,0.184342071875563
"Serbia",2008,560,345,2,2,2,1,2,1,1,11,0.141880781386899,0.177400973484447
"Serbia",2009,560,345,2,2,2,1,1,1,1,10,0.0169383697491507,0.174930865962288
"Serbia",2010,560,345,2,2,1,1,1,1,1,9,-0.227889547518996,0.172904202732705
"Serbia and Montenegro",1992,563,345,0,1,1,0,0,0,0,2,-0.601317950977938,0.173155257138545
