"ccode","year","genocide","Mgenocide"
645,1995,0,1
645,1996,0,1
645,1997,0,1
645,1998,0,1
645,1999,0,1
645,2000,0,1
645,2001,0,1
645,2002,0,1
645,2003,0,1
645,2004,0,1
645,2005,0,1
645,2006,0,1
645,2007,0,1
645,2008,0,1
645,2009,0,1
645,2010,0,1
651,1956,0,1
651,1957,0,1
651,1958,0,1
651,1959,0,1
651,1960,0,1
651,1961,0,1
651,1962,0,1
651,1963,0,1
651,1964,0,1
651,1965,0,1
651,1966,0,1
651,1967,0,1
651,1968,0,1
651,1969,0,1
651,1970,0,1
651,1971,0,1
651,1972,0,1
651,1973,0,1
651,1974,0,1
651,1975,0,1
651,1976,0,1
651,1977,0,1
651,1978,0,1
651,1979,0,1
651,1980,0,1
651,1981,0,1
651,1982,0,1
651,1983,0,1
651,1984,0,1
651,1985,0,1
651,1986,0,1
651,1987,0,1
651,1988,0,1
651,1989,0,1
651,1990,0,1
651,1991,0,1
651,1992,0,1
651,1993,0,1
651,1994,0,1
651,1995,0,1
651,1996,0,1
651,1997,0,1
651,1998,0,1
651,1999,0,1
651,2000,0,1
651,2001,0,1
651,2002,0,1
651,2003,0,1
651,2004,0,1
651,2005,0,1
651,2006,0,1
651,2007,0,1
651,2008,0,1
651,2009,0,1
651,2010,0,1
652,1956,0,1
652,1957,0,1
652,1958,0,1
652,1961,0,1
652,1962,0,1
652,1963,0,1
652,1964,0,1
652,1965,0,1
652,1966,0,1
652,1967,0,1
652,1968,0,1
652,1969,0,1
652,1970,0,1
652,1971,0,1
652,1972,0,1
652,1973,0,1
652,1974,0,1
652,1975,0,1
652,1976,0,1
652,1977,0,1
652,1978,0,1
652,1979,0,1
652,1980,0,1
652,1981,1,7
652,1982,1,8
652,1983,0,1
652,1984,0,1
652,1985,0,1
652,1986,0,1
652,1987,0,1
652,1988,0,1
652,1989,0,1
652,1990,0,1
652,1991,0,1
652,1992,0,1
652,1993,0,1
652,1994,0,1
652,1995,0,1
652,1996,0,1
652,1997,0,1
652,1998,0,1
652,1999,0,1
652,2000,0,1
652,2001,0,1
652,2002,0,1
652,2003,0,1
652,2004,0,1
652,2005,0,1
652,2006,0,1
652,2007,0,1
652,2008,0,1
652,2009,0,1
652,2010,0,1
660,1956,0,1
660,1957,0,1
660,1958,0,1
660,1959,0,1
660,1960,0,1
660,1961,0,1
660,1962,0,1
660,1963,0,1
660,1964,0,1
660,1965,0,1
660,1966,0,1
660,1967,0,1
660,1968,0,1
660,1969,0,1
660,1970,0,1
660,1971,0,1
660,1972,0,1
660,1973,0,1
660,1974,0,1
660,1975,0,1
660,1976,0,1
660,1977,0,1
660,1978,0,1
660,1979,0,1
660,1980,0,1
660,1981,0,1
660,1982,0,1
660,1983,0,1
660,1984,0,1
660,1985,0,1
660,1986,0,1
660,1987,0,1
660,1988,0,1
660,1989,0,1
660,1990,0,1
660,1991,0,1
660,1992,0,1
660,1993,0,1
660,1994,0,1
660,1995,0,1
660,1996,0,1
660,1997,0,1
660,1998,0,1
660,1999,0,1
660,2000,0,1
660,2001,0,1
660,2002,0,1
660,2003,0,1
660,2004,0,1
660,2005,0,1
660,2006,0,1
660,2007,0,1
660,2008,0,1
660,2009,0,1
660,2010,0,1
663,1956,0,1
663,1957,0,1
663,1958,0,1
663,1959,0,1
663,1960,0,1
663,1961,0,1
663,1962,0,1
663,1963,0,1
663,1964,0,1
663,1965,0,1
663,1966,0,1
663,1967,0,1
663,1968,0,1
663,1969,0,1
663,1970,0,1
663,1971,0,1
663,1972,0,1
663,1973,0,1
663,1974,0,1
663,1975,0,1
663,1976,0,1
663,1977,0,1
663,1978,0,1
663,1979,0,1
663,1980,0,1
663,1981,0,1
663,1982,0,1
663,1983,0,1
663,1984,0,1
663,1985,0,1
663,1986,0,1
663,1987,0,1
663,1988,0,1
663,1989,0,1
663,1990,0,1
663,1991,0,1
663,1992,0,1
663,1993,0,1
663,1994,0,1
663,1995,0,1
663,1996,0,1
663,1997,0,1
663,1998,0,1
663,1999,0,1
663,2000,0,1
663,2001,0,1
663,2002,0,1
663,2003,0,1
663,2004,0,1
663,2005,0,1
663,2006,0,1
663,2007,0,1
663,2008,0,1
663,2009,0,1
663,2010,0,1
666,1956,0,1
666,1957,0,1
666,1958,0,1
666,1959,0,1
666,1960,0,1
666,1961,0,1
666,1962,0,1
666,1963,0,1
666,1964,0,1
666,1965,0,1
666,1966,0,1
666,1967,0,1
666,1968,0,1
666,1969,0,1
666,1970,0,1
666,1971,0,1
666,1972,0,1
666,1973,0,1
666,1974,0,1
666,1975,0,1
666,1976,0,1
666,1977,0,1
666,1978,0,1
666,1979,0,1
666,1980,0,1
666,1981,0,1
666,1982,0,1
666,1983,0,1
666,1984,0,1
666,1985,0,1
666,1986,0,1
666,1987,0,1
666,1988,0,1
666,1989,0,1
666,1990,0,1
666,1991,0,1
666,1992,0,1
666,1993,0,1
666,1994,0,1
666,1995,0,1
666,1996,0,1
666,1997,0,1
666,1998,0,1
666,1999,0,1
666,2000,0,1
666,2001,0,1
666,2002,0,1
666,2003,0,1
666,2004,0,1
666,2005,0,1
666,2006,0,1
666,2007,0,1
666,2008,0,1
666,2009,0,1
666,2010,0,1
670,1956,0,1
670,1957,0,1
670,1958,0,1
670,1959,0,1
670,1960,0,1
670,1961,0,1
670,1962,0,1
670,1963,0,1
670,1964,0,1
670,1965,0,1
670,1966,0,1
670,1967,0,1
670,1968,0,1
670,1969,0,1
670,1970,0,1
670,1971,0,1
670,1972,0,1
670,1973,0,1
670,1974,0,1
670,1975,0,1
670,1976,0,1
670,1977,0,1
670,1978,0,1
670,1979,0,1
670,1980,0,1
670,1981,0,1
670,1982,0,1
670,1983,0,1
670,1984,0,1
670,1985,0,1
670,1986,0,1
670,1987,0,1
670,1988,0,1
670,1989,0,1
670,1990,0,1
670,1991,0,1
670,1992,0,1
670,1993,0,1
670,1994,0,1
670,1995,0,1
670,1996,0,1
670,1997,0,1
670,1998,0,1
670,1999,0,1
670,2000,0,1
670,2001,0,1
670,2002,0,1
670,2003,0,1
670,2004,0,1
670,2005,0,1
670,2006,0,1
670,2007,0,1
670,2008,0,1
670,2009,0,1
670,2010,0,1
678,1956,0,1
678,1957,0,1
678,1958,0,1
678,1959,0,1
678,1960,0,1
678,1961,0,1
678,1962,0,1
678,1963,0,1
678,1964,0,1
678,1965,0,1
678,1966,0,1
678,1967,0,1
678,1968,0,1
678,1969,0,1
678,1970,0,1
678,1971,0,1
678,1972,0,1
678,1973,0,1
678,1974,0,1
678,1975,0,1
678,1976,0,1
678,1977,0,1
678,1978,0,1
678,1979,0,1
678,1980,0,1
678,1981,0,1
678,1982,0,1
678,1983,0,1
678,1984,0,1
678,1985,0,1
678,1986,0,1
678,1987,0,1
678,1988,0,1
678,1989,0,1
678,1990,0,1
679,1990,0,1
679,1991,0,1
679,1992,0,1
679,1993,0,1
679,1994,0,1
679,1995,0,1
679,1996,0,1
679,1997,0,1
679,1998,0,1
679,1999,0,1
679,2000,0,1
679,2001,0,1
679,2002,0,1
679,2003,0,1
679,2004,0,1
679,2005,0,1
679,2006,0,1
679,2007,0,1
679,2008,0,1
679,2009,0,1
679,2010,0,1
680,1967,0,1
680,1968,0,1
680,1969,0,1
680,1970,0,1
680,1971,0,1
680,1972,0,1
680,1973,0,1
680,1974,0,1
680,1975,0,1
680,1976,0,1
680,1977,0,1
680,1978,0,1
680,1979,0,1
680,1980,0,1
680,1981,0,1
680,1982,0,1
680,1983,0,1
680,1984,0,1
680,1985,0,1
680,1986,0,1
680,1987,0,1
680,1988,0,1
680,1989,0,1
680,1990,0,1
690,1961,0,1
690,1962,0,1
690,1963,0,1
690,1964,0,1
690,1965,0,1
690,1966,0,1
690,1967,0,1
690,1968,0,1
690,1969,0,1
690,1970,0,1
690,1971,0,1
690,1972,0,1
690,1973,0,1
690,1974,0,1
690,1975,0,1
690,1976,0,1
690,1977,0,1
690,1978,0,1
690,1979,0,1
690,1980,0,1
690,1981,0,1
690,1982,0,1
690,1983,0,1
690,1984,0,1
690,1985,0,1
690,1986,0,1
690,1987,0,1
690,1988,0,1
690,1989,0,1
690,1990,0,1
690,1991,0,1
690,1992,0,1
690,1993,0,1
690,1994,0,1
690,1995,0,1
690,1996,0,1
690,1997,0,1
690,1998,0,1
690,1999,0,1
690,2000,0,1
690,2001,0,1
690,2002,0,1
690,2003,0,1
690,2004,0,1
690,2005,0,1
690,2006,0,1
690,2007,0,1
690,2008,0,1
690,2009,0,1
690,2010,0,1
692,1971,0,1
692,1972,0,1
692,1973,0,1
692,1974,0,1
692,1975,0,1
692,1976,0,1
692,1977,0,1
692,1978,0,1
692,1979,0,1
692,1980,0,1
692,1981,0,1
692,1982,0,1
692,1983,0,1
692,1984,0,1
692,1985,0,1
692,1986,0,1
692,1987,0,1
692,1988,0,1
692,1989,0,1
692,1990,0,1
692,1991,0,1
692,1992,0,1
692,1993,0,1
692,1994,0,1
692,1995,0,1
692,1996,0,1
692,1997,0,1
692,1998,0,1
692,1999,0,1
692,2000,0,1
692,2001,0,1
692,2002,0,1
692,2003,0,1
692,2004,0,1
692,2005,0,1
692,2006,0,1
692,2007,0,1
692,2008,0,1
692,2009,0,1
692,2010,0,1
694,1971,0,1
694,1972,0,1
694,1973,0,1
694,1974,0,1
694,1975,0,1
694,1976,0,1
694,1977,0,1
694,1978,0,1
694,1979,0,1
694,1980,0,1
694,1981,0,1
694,1982,0,1
694,1983,0,1
694,1984,0,1
694,1985,0,1
694,1986,0,1
694,1987,0,1
694,1988,0,1
694,1989,0,1
694,1990,0,1
694,1991,0,1
694,1992,0,1
694,1993,0,1
694,1994,0,1
694,1995,0,1
694,1996,0,1
694,1997,0,1
694,1998,0,1
694,1999,0,1
694,2000,0,1
694,2001,0,1
694,2002,0,1
694,2003,0,1
694,2004,0,1
694,2005,0,1
694,2006,0,1
694,2007,0,1
694,2008,0,1
694,2009,0,1
694,2010,0,1
696,1971,0,1
696,1972,0,1
696,1973,0,1
696,1974,0,1
696,1975,0,1
696,1976,0,1
696,1977,0,1
696,1978,0,1
696,1979,0,1
696,1980,0,1
696,1981,0,1
696,1982,0,1
696,1983,0,1
696,1984,0,1
696,1985,0,1
696,1986,0,1
696,1987,0,1
696,1988,0,1
696,1989,0,1
696,1990,0,1
696,1991,0,1
696,1992,0,1
696,1993,0,1
696,1994,0,1
696,1995,0,1
696,1996,0,1
696,1997,0,1
696,1998,0,1
696,1999,0,1
696,2000,0,1
696,2001,0,1
696,2002,0,1
696,2003,0,1
696,2004,0,1
696,2005,0,1
696,2006,0,1
696,2007,0,1
696,2008,0,1
696,2009,0,1
696,2010,0,1
698,1971,0,1
698,1972,0,1
698,1973,0,1
698,1974,0,1
698,1975,0,1
698,1976,0,1
698,1977,0,1
698,1978,0,1
698,1979,0,1
698,1980,0,1
698,1981,0,1
698,1982,0,1
698,1983,0,1
698,1984,0,1
698,1985,0,1
698,1986,0,1
698,1987,0,1
698,1988,0,1
698,1989,0,1
698,1990,0,1
698,1991,0,1
698,1992,0,1
698,1993,0,1
698,1994,0,1
698,1995,0,1
698,1996,0,1
698,1997,0,1
698,1998,0,1
698,1999,0,1
698,2000,0,1
698,2001,0,1
698,2002,0,1
698,2003,0,1
698,2004,0,1
698,2005,0,1
698,2006,0,1
698,2007,0,1
698,2008,0,1
698,2009,0,1
698,2010,0,1
700,1956,0,1
700,1957,0,1
700,1958,0,1
700,1959,0,1
700,1960,0,1
700,1961,0,1
700,1962,0,1
700,1963,0,1
700,1964,0,1
700,1965,0,1
700,1966,0,1
700,1967,0,1
700,1968,0,1
700,1969,0,1
700,1970,0,1
700,1971,0,1
700,1972,0,1
700,1973,0,1
700,1974,0,1
700,1975,0,1
700,1976,0,1
700,1977,0,1
700,1978,1,8
700,1979,1,9
700,1980,1,9
700,1981,1,9
700,1982,1,10
700,1983,1,10
700,1984,1,11
700,1985,1,11
700,1986,1,10
700,1987,1,10
700,1988,1,9
700,1989,1,9
700,1990,1,9
700,1991,1,9
700,1992,1,9
700,1993,0,1
700,1994,0,1
700,1995,0,1
700,1996,0,1
700,1997,0,1
700,1998,0,1
700,1999,0,1
700,2000,0,1
700,2001,0,1
700,2002,0,1
700,2003,0,1
700,2004,0,1
700,2005,0,1
700,2006,0,1
700,2007,0,1
700,2008,0,1
700,2009,0,1
700,2010,0,1
701,1991,0,1
701,1992,0,1
701,1993,0,1
701,1994,0,1
701,1995,0,1
701,1996,0,1
701,1997,0,1
701,1998,0,1
701,1999,0,1
701,2000,0,1
701,2001,0,1
701,2002,0,1
701,2003,0,1
701,2004,0,1
701,2005,0,1
701,2006,0,1
701,2007,0,1
701,2008,0,1
701,2009,0,1
701,2010,0,1
702,1991,0,1
702,1992,0,1
702,1993,0,1
702,1994,0,1
702,1995,0,1
702,1996,0,1
702,1997,0,1
702,1998,0,1
702,1999,0,1
702,2000,0,1
702,2001,0,1
702,2002,0,1
702,2003,0,1
702,2004,0,1
702,2005,0,1
702,2006,0,1
702,2007,0,1
702,2008,0,1
702,2009,0,1
702,2010,0,1
703,1991,0,1
703,1992,0,1
703,1993,0,1
703,1994,0,1
703,1995,0,1
703,1996,0,1
703,1997,0,1
703,1998,0,1
703,1999,0,1
703,2000,0,1
703,2001,0,1
703,2002,0,1
703,2003,0,1
703,2004,0,1
703,2005,0,1
703,2006,0,1
703,2007,0,1
703,2008,0,1
703,2009,0,1
703,2010,0,1
704,1991,0,1
704,1992,0,1
704,1993,0,1
704,1994,0,1
704,1995,0,1
704,1996,0,1
704,1997,0,1
704,1998,0,1
704,1999,0,1
704,2000,0,1
704,2001,0,1
704,2002,0,1
704,2003,0,1
704,2004,0,1
704,2005,0,1
704,2006,0,1
704,2007,0,1
704,2008,0,1
704,2009,0,1
704,2010,0,1
705,1991,0,1
705,1992,0,1
705,1993,0,1
705,1994,0,1
705,1995,0,1
705,1996,0,1
705,1997,0,1
705,1998,0,1
705,1999,0,1
705,2000,0,1
705,2001,0,1
705,2002,0,1
705,2003,0,1
705,2004,0,1
705,2005,0,1
705,2006,0,1
705,2007,0,1
705,2008,0,1
705,2009,0,1
705,2010,0,1
710,1956,0,1
710,1957,0,1
710,1958,0,1
710,1959,1,10
710,1960,0,1
710,1961,0,1
710,1962,0,1
710,1963,0,1
710,1964,0,1
710,1965,0,1
710,1966,1,9
710,1967,1,9
710,1968,1,9
710,1969,1,9
710,1970,1,9
710,1971,1,9
710,1972,1,9
710,1973,1,9
710,1974,1,9
710,1975,1,9
710,1976,0,1
710,1977,0,1
710,1978,0,1
710,1979,0,1
710,1980,0,1
710,1981,0,1
710,1982,0,1
710,1983,0,1
710,1984,0,1
710,1985,0,1
710,1986,0,1
710,1987,0,1
710,1988,0,1
710,1989,0,1
710,1990,0,1
710,1991,0,1
710,1992,0,1
710,1993,0,1
710,1994,0,1
710,1995,0,1
710,1996,0,1
710,1997,0,1
710,1998,0,1
710,1999,0,1
710,2000,0,1
710,2001,0,1
710,2002,0,1
710,2003,0,1
710,2004,0,1
710,2005,0,1
710,2006,0,1
710,2007,0,1
710,2008,0,1
710,2009,0,1
710,2010,0,1
712,1956,0,1
712,1957,0,1
712,1958,0,1
712,1959,0,1
712,1960,0,1
712,1961,0,1
712,1962,0,1
712,1963,0,1
712,1964,0,1
712,1965,0,1
712,1966,0,1
712,1967,0,1
712,1968,0,1
712,1969,0,1
712,1970,0,1
712,1971,0,1
712,1972,0,1
712,1973,0,1
712,1974,0,1
712,1975,0,1
712,1976,0,1
712,1977,0,1
712,1978,0,1
712,1979,0,1
712,1980,0,1
712,1981,0,1
712,1982,0,1
712,1983,0,1
712,1984,0,1
712,1985,0,1
712,1986,0,1
712,1987,0,1
712,1988,0,1
712,1989,0,1
712,1990,0,1
712,1991,0,1
712,1992,0,1
712,1993,0,1
712,1994,0,1
712,1995,0,1
712,1996,0,1
712,1997,0,1
712,1998,0,1
712,1999,0,1
712,2000,0,1
712,2001,0,1
712,2002,0,1
712,2003,0,1
712,2004,0,1
712,2005,0,1
712,2006,0,1
712,2007,0,1
712,2008,0,1
712,2009,0,1
712,2010,0,1
713,1956,0,1
713,1957,0,1
713,1958,0,1
713,1959,0,1
713,1960,0,1
713,1961,0,1
713,1962,0,1
713,1963,0,1
713,1964,0,1
713,1965,0,1
713,1966,0,1
713,1967,0,1
713,1968,0,1
713,1969,0,1
713,1970,0,1
713,1971,0,1
713,1972,0,1
713,1973,0,1
713,1974,0,1
713,1975,0,1
713,1976,0,1
713,1977,0,1
713,1978,0,1
713,1979,0,1
713,1980,0,1
713,1981,0,1
713,1982,0,1
713,1983,0,1
713,1984,0,1
713,1985,0,1
713,1986,0,1
713,1987,0,1
713,1988,0,1
713,1989,0,1
713,1990,0,1
713,1991,0,1
713,1992,0,1
713,1993,0,1
713,1994,0,1
713,1995,0,1
713,1996,0,1
713,1997,0,1
713,1998,0,1
713,1999,0,1
713,2000,0,1
713,2001,0,1
713,2002,0,1
713,2003,0,1
713,2004,0,1
713,2005,0,1
713,2006,0,1
713,2007,0,1
713,2008,0,1
713,2009,0,1
713,2010,0,1
731,1956,0,1
731,1957,0,1
731,1958,0,1
731,1959,0,1
731,1960,0,1
731,1961,0,1
731,1962,0,1
731,1963,0,1
731,1964,0,1
731,1965,0,1
731,1966,0,1
731,1967,0,1
731,1968,0,1
731,1969,0,1
731,1970,0,1
731,1971,0,1
731,1972,0,1
731,1973,0,1
731,1974,0,1
731,1975,0,1
731,1976,0,1
731,1977,0,1
731,1978,0,1
731,1979,0,1
731,1980,0,1
731,1981,0,1
731,1982,0,1
731,1983,0,1
731,1984,0,1
731,1985,0,1
731,1986,0,1
731,1987,0,1
731,1988,0,1
731,1989,0,1
731,1990,0,1
731,1991,0,1
731,1992,0,1
731,1993,0,1
731,1994,0,1
731,1995,0,1
731,1996,0,1
731,1997,0,1
731,1998,0,1
731,1999,0,1
731,2000,0,1
731,2001,0,1
731,2002,0,1
731,2003,0,1
731,2004,0,1
731,2005,0,1
731,2006,0,1
731,2007,0,1
731,2008,0,1
731,2009,0,1
731,2010,0,1
732,1956,0,1
732,1957,0,1
732,1958,0,1
732,1959,0,1
732,1960,0,1
732,1961,0,1
732,1962,0,1
732,1963,0,1
732,1964,0,1
732,1965,0,1
732,1966,0,1
732,1967,0,1
732,1968,0,1
732,1969,0,1
732,1970,0,1
732,1971,0,1
732,1972,0,1
732,1973,0,1
732,1974,0,1
732,1975,0,1
732,1976,0,1
732,1977,0,1
732,1978,0,1
732,1979,0,1
732,1980,0,1
732,1981,0,1
732,1982,0,1
732,1983,0,1
732,1984,0,1
732,1985,0,1
732,1986,0,1
732,1987,0,1
732,1988,0,1
732,1989,0,1
732,1990,0,1
732,1991,0,1
732,1992,0,1
732,1993,0,1
732,1994,0,1
732,1995,0,1
732,1996,0,1
732,1997,0,1
732,1998,0,1
732,1999,0,1
732,2000,0,1
732,2001,0,1
732,2002,0,1
732,2003,0,1
732,2004,0,1
732,2005,0,1
732,2006,0,1
732,2007,0,1
732,2008,0,1
732,2009,0,1
732,2010,0,1
740,1956,0,1
740,1957,0,1
740,1958,0,1
740,1959,0,1
740,1960,0,1
740,1961,0,1
740,1962,0,1
740,1963,0,1
740,1964,0,1
740,1965,0,1
740,1966,0,1
740,1967,0,1
740,1968,0,1
740,1969,0,1
740,1970,0,1
740,1971,0,1
740,1972,0,1
740,1973,0,1
740,1974,0,1
740,1975,0,1
740,1976,0,1
740,1977,0,1
740,1978,0,1
740,1979,0,1
740,1980,0,1
740,1981,0,1
740,1982,0,1
740,1983,0,1
740,1984,0,1
740,1985,0,1
740,1986,0,1
740,1987,0,1
740,1988,0,1
740,1989,0,1
740,1990,0,1
740,1991,0,1
740,1992,0,1
740,1993,0,1
740,1994,0,1
740,1995,0,1
740,1996,0,1
740,1997,0,1
740,1998,0,1
740,1999,0,1
740,2000,0,1
740,2001,0,1
740,2002,0,1
740,2003,0,1
740,2004,0,1
740,2005,0,1
740,2006,0,1
740,2007,0,1
740,2008,0,1
740,2009,0,1
740,2010,0,1
750,1956,0,1
750,1957,0,1
750,1958,0,1
750,1959,0,1
750,1960,0,1
750,1961,0,1
750,1962,0,1
750,1963,0,1
750,1964,0,1
750,1965,0,1
750,1966,0,1
750,1967,0,1
750,1968,0,1
750,1969,0,1
750,1970,0,1
750,1971,0,1
750,1972,0,1
750,1973,0,1
750,1974,0,1
750,1975,0,1
750,1976,0,1
750,1977,0,1
750,1978,0,1
750,1979,0,1
750,1980,0,1
750,1981,0,1
750,1982,0,1
750,1983,0,1
750,1984,0,1
750,1985,0,1
750,1986,0,1
750,1987,0,1
750,1988,0,1
750,1989,0,1
750,1990,0,1
750,1991,0,1
750,1992,0,1
750,1993,0,1
750,1994,0,1
750,1995,0,1
750,1996,0,1
750,1997,0,1
750,1998,0,1
750,1999,0,1
750,2000,0,1
750,2001,0,1
750,2002,0,1
750,2003,0,1
750,2004,0,1
750,2005,0,1
750,2006,0,1
750,2007,0,1
750,2008,0,1
750,2009,0,1
750,2010,0,1
760,1971,0,1
760,1972,0,1
760,1973,0,1
760,1974,0,1
760,1975,0,1
760,1976,0,1
760,1977,0,1
760,1978,0,1
760,1979,0,1
760,1980,0,1
760,1981,0,1
760,1982,0,1
760,1983,0,1
760,1984,0,1
760,1985,0,1
760,1986,0,1
760,1987,0,1
760,1988,0,1
760,1989,0,1
760,1990,0,1
760,1991,0,1
760,1992,0,1
760,1993,0,1
760,1994,0,1
760,1995,0,1
760,1996,0,1
760,1997,0,1
760,1998,0,1
760,1999,0,1
760,2000,0,1
760,2001,0,1
760,2002,0,1
760,2003,0,1
760,2004,0,1
760,2005,0,1
760,2006,0,1
760,2007,0,1
760,2008,0,1
760,2009,0,1
760,2010,0,1
770,1956,0,1
770,1957,0,1
770,1958,0,1
770,1959,0,1
770,1960,0,1
770,1961,0,1
770,1962,0,1
770,1963,0,1
770,1964,0,1
770,1965,0,1
770,1966,0,1
770,1967,0,1
770,1968,0,1
770,1969,0,1
770,1970,0,1
770,1971,1,12
770,1972,0,1
770,1973,1,4
770,1974,1,5
770,1975,1,4
770,1976,1,3
770,1977,1,3
770,1978,0,1
770,1979,0,1
770,1980,0,1
770,1981,0,1
770,1982,0,1
770,1983,0,1
770,1984,0,1
770,1985,0,1
770,1986,0,1
770,1987,0,1
770,1988,0,1
770,1989,0,1
770,1990,0,1
770,1991,0,1
770,1992,0,1
770,1993,0,1
770,1994,0,1
770,1995,0,1
770,1996,0,1
770,1997,0,1
770,1998,0,1
770,1999,0,1
770,2000,0,1
770,2001,0,1
770,2002,0,1
770,2003,0,1
770,2004,0,1
770,2005,0,1
770,2006,0,1
770,2007,0,1
770,2008,0,1
770,2009,0,1
770,2010,0,1
771,1971,0,1
771,1972,0,1
771,1973,0,1
771,1974,0,1
771,1975,0,1
771,1976,0,1
771,1977,0,1
771,1978,0,1
771,1979,0,1
771,1980,0,1
771,1981,0,1
771,1982,0,1
771,1983,0,1
771,1984,0,1
771,1985,0,1
771,1986,0,1
771,1987,0,1
771,1988,0,1
771,1989,0,1
771,1990,0,1
771,1991,0,1
771,1992,0,1
771,1993,0,1
771,1994,0,1
771,1995,0,1
771,1996,0,1
771,1997,0,1
771,1998,0,1
771,1999,0,1
771,2000,0,1
771,2001,0,1
771,2002,0,1
771,2003,0,1
771,2004,0,1
771,2005,0,1
771,2006,0,1
771,2007,0,1
771,2008,0,1
771,2009,0,1
771,2010,0,1
775,1956,0,1
775,1957,0,1
775,1958,0,1
775,1959,0,1
775,1960,0,1
775,1961,0,1
775,1962,0,1
775,1963,0,1
775,1964,0,1
775,1965,0,1
775,1966,0,1
775,1967,0,1
775,1968,0,1
775,1969,0,1
775,1970,0,1
775,1971,0,1
775,1972,0,1
775,1973,0,1
775,1974,0,1
775,1975,0,1
775,1976,0,1
775,1977,0,1
775,1978,1,6
775,1979,0,1
775,1980,0,1
775,1981,0,1
775,1982,0,1
775,1983,0,1
775,1984,0,1
775,1985,0,1
775,1986,0,1
775,1987,0,1
775,1988,0,1
775,1989,0,1
775,1990,0,1
775,1991,0,1
775,1992,0,1
775,1993,0,1
775,1994,0,1
775,1995,0,1
775,1996,0,1
775,1997,0,1
775,1998,0,1
775,1999,0,1
775,2000,0,1
775,2001,0,1
775,2002,0,1
775,2003,0,1
775,2004,0,1
775,2005,0,1
775,2006,0,1
775,2007,0,1
775,2008,0,1
775,2009,0,1
775,2010,0,1
780,1956,0,1
780,1957,0,1
780,1958,0,1
780,1959,0,1
780,1960,0,1
780,1961,0,1
780,1962,0,1
780,1963,0,1
780,1964,0,1
780,1965,0,1
780,1966,0,1
780,1967,0,1
780,1968,0,1
780,1969,0,1
780,1970,0,1
780,1971,0,1
780,1972,0,1
780,1973,0,1
780,1974,0,1
780,1975,0,1
780,1976,0,1
780,1977,0,1
780,1978,0,1
780,1979,0,1
780,1980,0,1
780,1981,0,1
780,1982,0,1
780,1983,0,1
780,1984,0,1
780,1985,0,1
780,1986,0,1
780,1987,0,1
780,1988,0,1
780,1989,1,8
780,1990,1,4
780,1991,0,1
780,1992,0,1
780,1993,0,1
780,1994,0,1
780,1995,0,1
780,1996,0,1
780,1997,0,1
780,1998,0,1
780,1999,0,1
780,2000,0,1
780,2001,0,1
780,2002,0,1
780,2003,0,1
780,2004,0,1
780,2005,0,1
780,2006,0,1
780,2007,0,1
780,2008,0,1
780,2009,0,1
780,2010,0,1
781,1965,0,1
781,1966,0,1
781,1967,0,1
781,1968,0,1
781,1969,0,1
781,1970,0,1
781,1971,0,1
781,1972,0,1
781,1973,0,1
781,1974,0,1
781,1975,0,1
781,1976,0,1
781,1977,0,1
781,1978,0,1
781,1979,0,1
781,1980,0,1
781,1981,0,1
781,1982,0,1
781,1983,0,1
781,1984,0,1
781,1985,0,1
781,1986,0,1
781,1987,0,1
781,1988,0,1
781,1989,0,1
781,1990,0,1
781,1991,0,1
781,1992,0,1
781,1993,0,1
781,1994,0,1
781,1995,0,1
781,1996,0,1
781,1997,0,1
781,1998,0,1
781,1999,0,1
781,2000,0,1
781,2001,0,1
781,2002,0,1
781,2003,0,1
781,2004,0,1
781,2005,0,1
781,2006,0,1
781,2007,0,1
781,2008,0,1
781,2009,0,1
781,2010,0,1
790,1956,0,1
790,1957,0,1
790,1958,0,1
790,1959,0,1
790,1960,0,1
790,1961,0,1
790,1962,0,1
790,1963,0,1
790,1964,0,1
790,1965,0,1
790,1966,0,1
790,1967,0,1
790,1968,0,1
790,1969,0,1
790,1970,0,1
790,1971,0,1
790,1972,0,1
790,1973,0,1
790,1974,0,1
790,1975,0,1
790,1976,0,1
790,1977,0,1
790,1978,0,1
790,1979,0,1
790,1980,0,1
790,1981,0,1
790,1982,0,1
790,1983,0,1
790,1984,0,1
790,1985,0,1
790,1986,0,1
790,1987,0,1
790,1988,0,1
790,1989,0,1
790,1990,0,1
790,1991,0,1
790,1992,0,1
790,1993,0,1
790,1994,0,1
790,1995,0,1
790,1996,0,1
790,1997,0,1
790,1998,0,1
790,1999,0,1
790,2000,0,1
790,2001,0,1
790,2002,0,1
790,2003,0,1
790,2004,0,1
790,2005,0,1
790,2006,0,1
790,2007,0,1
790,2008,0,1
790,2009,0,1
790,2010,0,1
800,1956,0,1
800,1957,0,1
800,1958,0,1
800,1959,0,1
800,1960,0,1
800,1961,0,1
800,1962,0,1
800,1963,0,1
800,1964,0,1
800,1965,0,1
800,1966,0,1
800,1967,0,1
800,1968,0,1
800,1969,0,1
800,1970,0,1
800,1971,0,1
800,1972,0,1
800,1973,0,1
800,1974,0,1
800,1975,0,1
800,1976,0,1
800,1977,0,1
800,1978,0,1
800,1979,0,1
800,1980,0,1
800,1981,0,1
800,1982,0,1
800,1983,0,1
800,1984,0,1
800,1985,0,1
800,1986,0,1
800,1987,0,1
800,1988,0,1
